experiment,subject,uniqueID,block,trial,trial_cumulative,age,gender,color_cond_blocking,color_history,shape_type,set_size,distractor,rt,acc,target_orient,response_key,response_made,iti,target_color,target_item,distractor_item,target_X,target_Y,distractor_X,distractor_Y,item1_X,item1_Y,item2_X,item2_Y,item3_X,item3_Y,item4_X,item4_Y,item5_X,item5_Y,item6_X,item6_Y,item1_shape,item2_shape,item3_shape,item4_shape,item5_shape,item6_shape,item1_line,item2_line,item3_line,item4_line,item5_line,item6_line
1c,1,100139,1,11,11,19,F,NA,variable,homogeneous,3,absent,1.12848401069641,1,vertical,vertical,1,0.811762762069702,green,3,NaN,548.13947314824,560.109211414741,NaN,NaN,891.383827134052,838.063008756786,960.476699717708,401.827779828472,548.13947314824,560.109211414741,0,0,0,0,0,0,0,0,4,NaN,NaN,NaN,horizontal,horizontal,vertical,none,none,none
1c,1,100139,1,12,12,19,F,NA,variable,homogeneous,4,absent,0.838512182235718,1,vertical,vertical,1,0.764704370498657,green,2,NaN,1046.31108570371,534.001143498857,NaN,NaN,865.998856501143,846.311085703712,1046.31108570371,534.001143498857,734.001143498857,353.688914296288,553.688914296288,665.998856501143,0,0,0,0,0,4,0,0,NaN,NaN,vertical,vertical,vertical,horizontal,none,none
1c,1,100139,1,13,13,19,F,NA,variable,homogeneous,4,present,0.936122894287109,1,horizontal,horizontal,1,1.0235255241394,red,2,4,1011.40458100154,457.40580961496,588.595418998464,742.594190385041,942.594190385041,811.404581001536,1011.40458100154,457.40580961496,657.405809614959,388.595418998464,588.595418998464,742.594190385041,0,0,0,0,0,4,0,0,NaN,NaN,vertical,horizontal,horizontal,vertical,none,none
1c,1,100139,1,14,14,19,F,NA,variable,homogeneous,4,present,0.947780132293701,1,horizontal,horizontal,1,0.647058391571045,red,2,1,1053.09926866854,568.923317431687,831.076682568313,853.099268668537,831.076682568313,853.099268668537,1053.09926866854,568.923317431687,768.923317431687,346.900731331463,546.900731331463,631.076682568313,0,0,0,0,0,4,0,0,NaN,NaN,vertical,horizontal,vertical,vertical,none,none
1c,1,100139,1,15,15,19,F,NA,variable,homogeneous,6,absent,1.46499490737915,1,horizontal,horizontal,1,0.705881381034851,red,6,NaN,545.621167183745,617.787900804752,NaN,NaN,688.215357568785,829.192481806288,942.594190385041,811.404581001536,1054.37883281626,582.212099195248,911.784642431215,370.807518193712,657.405809614959,388.595418998464,545.621167183745,617.787900804752,0,0,0,0,0,4,horizontal,vertical,vertical,vertical,vertical,horizontal
1c,1,100139,1,16,16,19,F,NA,variable,homogeneous,5,absent,1.32351398468018,1,horizontal,horizontal,1,0.847056555747986,green,4,NaN,684.232422566416,372.793336331966,NaN,NaN,760.109211414741,851.86052685176,1027.20666366803,715.767577433584,980.31222920257,419.68777079743,684.232422566416,372.793336331966,548.13947314824,639.890788585259,0,0,0,0,0,4,0,NaN,horizontal,vertical,vertical,horizontal,horizontal,none
1c,1,100139,1,17,17,19,F,NA,variable,homogeneous,5,present,1.12871909141541,1,horizontal,horizontal,1,0.929408740997314,green,4,1,586.139005173917,461.117046071168,891.383827134052,838.063008756786,891.383827134052,838.063008756786,1054.65053136242,586.654331158049,865.998856501143,353.688914296288,586.139005173917,461.117046071168,601.827779828472,760.476699717708,0,0,0,0,0,4,0,NaN,horizontal,vertical,horizontal,horizontal,horizontal,none
1c,1,100139,1,18,18,19,F,NA,variable,homogeneous,6,absent,0.94004487991333,1,horizontal,horizontal,1,0.823527359962463,green,5,NaN,551.535633479765,542.637481142314,NaN,NaN,874.554784704298,843.857712770574,1048.46436652023,657.362518857686,973.909581815937,413.504806087112,725.445215295702,356.142287229426,551.535633479765,542.637481142314,626.090418184063,786.495193912888,0,0,0,0,4,0,horizontal,horizontal,horizontal,vertical,horizontal,vertical
1c,1,100139,1,19,19,19,F,NA,variable,homogeneous,5,present,0.800925970077515,1,vertical,vertical,1,0.88235034942627,green,2,4,1054.65053136242,613.345668841951,601.827779828472,439.523300282291,865.998856501143,846.311085703712,1054.65053136242,613.345668841951,891.383827134052,361.936991243214,601.827779828472,439.523300282291,586.139005173917,738.882953928832,0,0,0,4,0,0,0,NaN,horizontal,vertical,vertical,horizontal,vertical,none
1c,1,100139,1,20,20,19,F,NA,variable,homogeneous,5,present,1.83193206787109,1,vertical,vertical,1,0.941173338890076,red,5,3,591.116228706307,746.261991269517,883.019879386575,358.892763222174,874.554784704298,843.857712770574,1054.96116226488,604.450363641507,883.019879386575,358.892763222174,596.34794493794,446.537169096228,591.116228706307,746.261991269517,0,0,0,0,0,0,4,NaN,vertical,vertical,horizontal,vertical,vertical,none
1c,1,100139,1,21,21,19,F,NA,variable,homogeneous,4,absent,1.22114610671997,1,vertical,vertical,1,0.823527359962463,red,2,NaN,1047.42541020038,661.690083377915,NaN,NaN,738.309916622085,847.425410200379,1047.42541020038,661.690083377915,861.690083377915,352.574589799621,552.574589799621,538.309916622085,0,0,0,0,0,4,0,0,NaN,NaN,horizontal,vertical,vertical,vertical,none,none
1c,1,100139,1,22,22,19,F,NA,variable,homogeneous,6,present,0.678081035614014,1,vertical,vertical,1,0.823527359962463,red,4,5,704.475318678942,363.568117085469,547.481642470899,564.510859255183,895.524681321058,836.431882914531,1052.5183575291,635.489140744817,956.993676208043,399.057257830286,704.475318678942,363.568117085469,547.481642470899,564.510859255183,643.006323791957,800.942742169714,0,0,0,4,0,0,vertical,horizontal,horizontal,vertical,vertical,vertical
1c,1,100139,1,23,23,19,F,NA,variable,homogeneous,6,present,0.892256021499634,1,vertical,vertical,1,0.623529195785522,green,2,4,1041.10723677783,683.019879386575,751.343706178981,349.685068220846,848.656293821019,850.314931779154,1041.10723677783,683.019879386575,992.450942956807,432.704947607421,751.343706178981,349.685068220846,558.892763222174,516.980120613425,607.549057043193,767.295052392579,0,4,0,0,0,0,vertical,vertical,horizontal,vertical,horizontal,horizontal
1c,1,100139,1,24,24,19,F,NA,variable,homogeneous,3,absent,0.686824083328247,1,vertical,vertical,1,0.623529195785522,green,1,NaN,755.719714694933,851.125977018113,NaN,NaN,755.719714694933,851.125977018113,1039.62161830041,512.784863451954,604.658667004661,436.089159529932,0,0,0,0,0,0,4,0,0,NaN,NaN,NaN,vertical,horizontal,horizontal,none,none,none
1c,1,100139,1,25,25,19,F,NA,variable,homogeneous,6,present,0.822128057479858,1,horizontal,horizontal,1,0.88235034942627,red,5,4,552.574589799621,538.309916622085,729.712474266665,354.878267535729,870.287525733335,845.121732464271,1047.42541020038,661.690083377915,977.137884467044,416.568350913644,729.712474266665,354.878267535729,552.574589799621,538.309916622085,622.862115532956,783.431649086356,0,0,0,0,4,0,vertical,horizontal,horizontal,horizontal,horizontal,vertical
1c,1,100139,1,26,26,19,F,NA,variable,homogeneous,3,present,1.23254990577698,1,horizontal,horizontal,1,0.88235034942627,red,2,1,942.594190385041,388.595418998464,911.784642431215,829.192481806288,911.784642431215,829.192481806288,942.594190385041,388.595418998464,545.621167183745,582.212099195248,0,0,0,0,0,0,0,4,0,NaN,NaN,NaN,horizontal,horizontal,horizontal,none,none,none
1c,1,100139,1,27,27,19,F,NA,variable,homogeneous,3,present,0.957418918609619,1,horizontal,horizontal,1,0.799998164176941,green,2,3,1018.57766167904,468.665290897936,576.971974679454,476.373546837184,804.450363641507,854.96116226488,1018.57766167904,468.665290897936,576.971974679454,476.373546837184,0,0,0,0,0,0,0,4,0,NaN,NaN,NaN,horizontal,horizontal,horizontal,none,none,none
1c,1,100139,1,28,28,19,F,NA,variable,homogeneous,3,absent,0.64275598526001,1,horizontal,horizontal,1,1.09411311149597,red,2,NaN,844.280285305067,348.874022981887,NaN,NaN,995.341332995339,763.910840470068,844.280285305067,348.874022981887,560.378381699593,687.215136548046,0,0,0,0,0,0,0,4,0,NaN,NaN,NaN,horizontal,horizontal,vertical,none,none,none
1c,1,100139,1,29,29,19,F,NA,variable,homogeneous,5,absent,0.645335912704468,1,vertical,vertical,1,1.09411311149597,red,3,NaN,1032.95409169886,496.282156015671,NaN,NaN,672.5,820.836477965032,970.628304621509,789.501930496736,1032.95409169886,496.282156015671,773.345241866748,346.39691668109,550.57236181288,546.982518841471,0,0,0,0,4,0,0,NaN,vertical,vertical,vertical,vertical,vertical,none
1c,1,100139,1,30,30,19,F,NA,variable,homogeneous,4,present,0.863426923751831,1,vertical,vertical,1,0.847056555747986,green,4,1,601.827779828472,439.523300282291,639.523300282292,798.172220171528,639.523300282292,798.172220171528,998.172220171528,760.476699717708,960.476699717708,401.827779828472,601.827779828472,439.523300282291,0,0,0,0,0,0,0,4,NaN,NaN,vertical,horizontal,vertical,vertical,none,none
1c,1,100139,1,31,31,19,F,NA,variable,homogeneous,4,absent,0.747705936431885,1,horizontal,horizontal,1,0.941173338890076,green,2,NaN,998.172220171528,439.523300282291,NaN,NaN,960.476699717708,798.172220171528,998.172220171528,439.523300282291,639.523300282292,401.827779828472,601.827779828472,760.476699717708,0,0,0,0,0,4,0,0,NaN,NaN,horizontal,horizontal,horizontal,horizontal,none,none
1c,1,100139,1,32,32,19,F,NA,variable,homogeneous,4,present,1.07874298095703,1,vertical,vertical,1,1.01176092624664,red,1,4,684.232422566416,827.206663668034,572.793336331966,484.232422566416,684.232422566416,827.206663668034,1027.20666366803,715.767577433584,915.767577433584,372.793336331966,572.793336331966,484.232422566416,0,0,0,0,4,0,0,0,NaN,NaN,vertical,vertical,vertical,vertical,none,none
1c,1,100139,1,33,33,19,F,NA,variable,homogeneous,6,absent,1.19433999061584,1,vertical,vertical,1,0.88235034942627,red,6,NaN,599.057257830286,756.993676208043,NaN,NaN,835.489140744817,852.518357529101,1036.43188291453,695.524681321058,1000.94274216971,443.006323791957,764.510859255183,347.4816424709,563.568117085469,504.475318678942,599.057257830286,756.993676208043,0,0,0,0,0,4,horizontal,horizontal,horizontal,vertical,vertical,vertical
1c,1,100139,1,34,34,19,F,NA,variable,homogeneous,6,present,0.859820127487183,1,vertical,vertical,1,0.670587587356567,red,3,1,1053.09926866854,568.923317431687,700.363562235235,834.728737630372,700.363562235235,834.728737630372,953.462830903772,803.65205506206,1053.09926866854,568.923317431687,899.636437764765,365.271262369628,646.537169096228,396.34794493794,546.900731331463,631.076682568313,0,0,4,0,0,0,vertical,vertical,vertical,horizontal,horizontal,horizontal
1c,1,100139,1,35,35,19,F,NA,variable,homogeneous,6,absent,1.22964596748352,1,horizontal,horizontal,1,0.823527359962463,green,2,NaN,1041.10723677783,683.019879386575,NaN,NaN,848.656293821019,850.314931779154,1041.10723677783,683.019879386575,992.450942956807,432.704947607421,751.343706178981,349.685068220846,558.892763222174,516.980120613425,607.549057043193,767.295052392579,0,4,0,0,0,0,vertical,horizontal,vertical,vertical,vertical,vertical
1c,1,100139,1,36,36,19,F,NA,variable,homogeneous,6,present,1.18382787704468,1,horizontal,horizontal,1,1.08234851360321,green,4,2,755.719714694933,348.874022981887,1039.62161830041,687.215136548046,844.280285305067,851.125977018113,1039.62161830041,687.215136548046,995.341332995339,436.089159529932,755.719714694933,348.874022981887,560.378381699593,512.784863451954,604.658667004661,763.910840470068,0,0,0,4,0,0,horizontal,horizontal,horizontal,horizontal,horizontal,horizontal
1c,1,100139,1,37,37,19,F,NA,variable,homogeneous,6,absent,0.860087156295776,1,vertical,vertical,1,0.799998164176941,red,1,NaN,808.899371659138,854.844660889869,NaN,NaN,808.899371659138,854.844660889869,1025.15163617903,719.715248510402,1016.25226451989,464.870587620533,791.100628340862,345.155339110131,574.848363820974,480.284751489598,583.747735480111,735.129412379467,4,0,0,0,0,0,vertical,horizontal,vertical,vertical,vertical,horizontal
1c,1,100139,1,38,38,19,F,NA,variable,homogeneous,3,present,0.657847881317139,1,horizontal,horizontal,1,0.835291957855225,green,2,1,949.885239334581,393.700666434388,903.717843984329,832.954091698863,903.717843984329,832.954091698863,949.885239334581,393.700666434388,546.39691668109,573.345241866748,0,0,0,0,0,0,0,4,0,NaN,NaN,NaN,horizontal,horizontal,horizontal,none,none,none
1c,1,100139,1,39,39,19,F,NA,variable,homogeneous,3,present,0.754233121871948,1,horizontal,horizontal,1,0.929408740997314,red,2,1,1052.5183575291,564.510859255183,704.475318678942,836.431882914531,704.475318678942,836.431882914531,1052.5183575291,564.510859255183,643.006323791957,399.057257830286,0,0,0,0,0,0,0,4,0,NaN,NaN,NaN,vertical,horizontal,vertical,none,none,none
1c,1,100139,1,40,40,19,F,NA,variable,homogeneous,3,absent,0.671510219573975,1,vertical,vertical,1,0.69411678314209,red,1,NaN,1018.57766167904,731.334709102064,NaN,NaN,1018.57766167904,731.334709102064,804.450363641507,345.03883773512,576.971974679454,723.626453162816,0,0,0,0,0,0,4,0,0,NaN,NaN,NaN,vertical,horizontal,vertical,none,none,none
1c,1,100139,1,41,41,19,F,NA,variable,homogeneous,3,present,0.796972990036011,1,vertical,vertical,1,0.999996328353882,red,2,1,1036.43188291453,695.524681321058,599.057257830286,756.993676208043,599.057257830286,756.993676208043,1036.43188291453,695.524681321058,764.510859255183,347.4816424709,0,0,0,0,0,0,0,4,0,NaN,NaN,NaN,vertical,vertical,horizontal,none,none,none
1c,1,100139,1,42,42,19,F,NA,variable,homogeneous,4,absent,1.37120699882507,1,vertical,vertical,1,0.705881381034851,green,2,NaN,1000.94274216971,443.006323791957,NaN,NaN,956.993676208043,800.942742169714,1000.94274216971,443.006323791957,643.006323791957,399.057257830286,599.057257830286,756.993676208043,0,0,0,0,0,4,0,0,NaN,NaN,vertical,vertical,vertical,horizontal,none,none
1c,1,100139,1,43,43,19,F,NA,variable,homogeneous,4,absent,0.894124984741211,1,horizontal,horizontal,1,0.764704370498657,red,3,NaN,661.117046071168,386.139005173917,NaN,NaN,938.882953928832,813.860994826083,1013.86099482608,461.117046071168,661.117046071168,386.139005173917,586.139005173917,738.882953928832,0,0,0,0,0,0,4,0,NaN,NaN,vertical,horizontal,horizontal,vertical,none,none
1c,1,100139,1,44,44,19,F,NA,variable,homogeneous,6,present,1.13757801055908,1,vertical,vertical,1,0.88235034942627,green,6,5,551.535633479765,657.362518857686,626.090418184063,413.504806087112,725.445215295702,843.857712770574,973.909581815937,786.495193912888,1048.46436652023,542.637481142314,874.554784704298,356.142287229426,626.090418184063,413.504806087112,551.535633479765,657.362518857686,0,0,0,0,0,4,vertical,vertical,horizontal,vertical,vertical,vertical
1c,1,100139,1,45,45,19,F,NA,variable,homogeneous,4,absent,0.688090085983276,1,vertical,vertical,1,0.764704370498657,red,3,NaN,980.31222920257,419.68777079743,NaN,NaN,619.68777079743,780.31222920257,980.31222920257,780.31222920257,980.31222920257,419.68777079743,619.68777079743,419.68777079743,0,0,0,0,0,0,4,0,NaN,NaN,vertical,horizontal,vertical,vertical,none,none
1c,1,100139,1,46,46,19,F,NA,variable,homogeneous,4,present,0.742687940597534,1,horizontal,horizontal,1,0.835291957855225,green,4,1,548.874022981887,555.719714694933,755.719714694933,851.125977018113,755.719714694933,851.125977018113,1051.12597701811,644.280285305067,844.280285305067,348.874022981887,548.874022981887,555.719714694933,0,0,0,0,0,0,0,4,NaN,NaN,vertical,horizontal,vertical,horizontal,none,none
1c,1,100139,1,47,47,19,F,NA,variable,homogeneous,4,absent,1.08207607269287,1,horizontal,horizontal,1,0.811762762069702,red,1,NaN,804.450363641507,854.96116226488,NaN,NaN,804.450363641507,854.96116226488,1054.96116226488,595.549636358493,795.549636358493,345.03883773512,545.03883773512,604.450363641507,0,0,0,0,4,0,0,0,NaN,NaN,horizontal,vertical,horizontal,vertical,none,none
1c,1,100139,1,48,48,19,F,NA,variable,homogeneous,6,present,1.6278600692749,0,horizontal,vertical,1,0.999996328353882,green,4,5,861.690083377915,352.574589799621,616.568350913644,422.862115532956,738.309916622085,847.425410200379,983.431649086356,777.137884467044,1045.12173246427,529.712474266665,861.690083377915,352.574589799621,616.568350913644,422.862115532956,554.878267535729,670.287525733335,0,0,0,4,0,0,horizontal,vertical,horizontal,horizontal,horizontal,vertical
1c,1,100139,1,49,49,19,F,NA,variable,homogeneous,5,absent,0.734525203704834,1,horizontal,horizontal,1,0.682352185249329,green,4,NaN,636.089159529932,404.658667004661,NaN,NaN,817.787900804752,854.378832816255,1047.42541020038,661.690083377915,935.129412379467,383.747735480111,636.089159529932,404.658667004661,563.568117085469,695.524681321058,0,0,0,0,0,4,0,NaN,vertical,horizontal,horizontal,horizontal,horizontal,none
1c,1,100139,1,50,50,19,F,NA,variable,homogeneous,3,present,0.789971828460693,1,vertical,vertical,1,0.835291957855225,green,3,1,546.900731331463,568.923317431687,899.636437764765,834.728737630372,899.636437764765,834.728737630372,953.462830903772,396.34794493794,546.900731331463,568.923317431687,0,0,0,0,0,0,0,0,4,NaN,NaN,NaN,vertical,vertical,vertical,none,none,none
1c,1,100139,1,51,51,19,F,NA,variable,homogeneous,5,absent,0.649641990661621,1,vertical,vertical,1,0.988231730461121,red,5,NaN,547.481642470899,635.489140744817,NaN,NaN,755.719714694933,851.125977018113,1025.15163617903,719.715248510402,983.431649086356,422.862115532956,688.215357568785,370.807518193712,547.481642470899,635.489140744817,0,0,0,0,0,0,4,NaN,vertical,vertical,horizontal,horizontal,vertical,none
1c,1,100139,1,52,52,19,F,NA,variable,homogeneous,3,absent,1.13915395736694,1,vertical,vertical,1,0.611764597892761,red,3,NaN,786.654331158049,345.349468637584,NaN,NaN,586.139005173917,738.882953928832,1027.20666366803,715.767577433584,786.654331158049,345.349468637584,0,0,0,0,0,0,0,0,4,NaN,NaN,NaN,vertical,horizontal,vertical,none,none,none
1c,1,100139,1,53,53,19,F,NA,variable,homogeneous,5,present,0.846251964569092,1,horizontal,horizontal,1,0.799998164176941,red,5,2,583.747735480111,735.129412379467,1054.37883281626,617.787900804752,861.690083377915,847.425410200379,1054.37883281626,617.787900804752,895.524681321058,363.568117085469,604.658667004661,436.089159529932,583.747735480111,735.129412379467,0,0,0,0,0,0,4,NaN,vertical,vertical,vertical,horizontal,horizontal,none
1c,1,100139,1,54,54,19,F,NA,variable,homogeneous,4,present,0.905461072921753,1,vertical,vertical,1,0.905879545211792,red,1,2,777.775285599347,854.029648013395,1054.0296480134,622.224714400653,777.775285599347,854.029648013395,1054.0296480134,622.224714400653,822.224714400653,345.970351986605,545.970351986605,577.775285599347,0,0,0,0,4,0,0,0,NaN,NaN,vertical,vertical,horizontal,vertical,none,none
1c,1,100139,1,55,55,19,F,NA,variable,homogeneous,6,absent,0.793499946594238,1,vertical,vertical,1,0.682352185249329,green,3,NaN,946.261991269517,391.116228706307,NaN,NaN,907.767656743878,831.108485694346,1054.0296480134,622.224714400653,946.261991269517,391.116228706307,692.232343256122,368.891514305654,545.970351986605,577.775285599347,653.738008730483,808.883771293693,0,0,4,0,0,0,vertical,vertical,vertical,vertical,horizontal,vertical
1c,1,100139,1,56,56,19,F,NA,variable,homogeneous,5,present,0.723001956939697,1,vertical,vertical,1,1.09411311149597,green,3,2,919.715248510402,374.848363820974,1051.12597701811,644.280285305067,835.489140744817,852.518357529101,1051.12597701811,644.280285305067,919.715248510402,374.848363820974,622.862115532956,416.568350913644,570.807518193712,711.784642431215,0,0,0,0,4,0,0,NaN,horizontal,vertical,vertical,vertical,horizontal,none
1c,1,100139,1,57,57,19,F,NA,variable,homogeneous,6,absent,0.699834108352661,1,horizontal,horizontal,1,0.894114947319031,red,3,NaN,1025.15163617903,480.284751489598,NaN,NaN,791.100628340862,854.844660889869,1016.25226451989,735.129412379467,1025.15163617903,480.284751489598,808.899371659138,345.155339110131,583.747735480111,464.870587620533,574.848363820974,719.715248510402,0,0,4,0,0,0,horizontal,horizontal,horizontal,vertical,vertical,vertical
1c,1,100139,1,58,58,19,F,NA,variable,homogeneous,4,present,0.530537128448486,1,vertical,vertical,1,0.823527359962463,green,2,3,1050.31493177915,551.343706178981,751.343706178981,349.685068220846,848.656293821019,850.314931779154,1050.31493177915,551.343706178981,751.343706178981,349.685068220846,549.685068220846,648.656293821019,0,0,0,0,0,4,0,0,NaN,NaN,horizontal,vertical,vertical,vertical,none,none
1c,1,100139,1,59,59,19,F,NA,variable,homogeneous,6,absent,0.758795976638794,0,vertical,horizontal,1,1.07058391571045,green,5,NaN,668.665290897936,381.422338320961,NaN,NaN,676.373546837184,823.028025320546,931.334709102064,818.577661679039,1054.96116226488,595.549636358493,923.626453162816,376.971974679454,668.665290897936,381.422338320961,545.03883773512,604.450363641507,0,0,0,0,4,0,vertical,horizontal,vertical,horizontal,vertical,horizontal
1c,1,100139,1,60,60,19,F,NA,variable,homogeneous,4,present,0.642986059188843,1,horizontal,horizontal,1,0.647058391571045,green,3,1,813.345668841951,345.349468637584,786.654331158049,854.650531362416,786.654331158049,854.650531362416,1054.65053136242,613.345668841951,813.345668841951,345.349468637584,545.349468637584,586.654331158049,0,0,0,0,0,0,4,0,NaN,NaN,vertical,vertical,horizontal,vertical,none,none
1c,1,100139,1,61,61,19,F,NA,variable,homogeneous,5,absent,0.725481986999512,1,vertical,vertical,1,0.870585751533508,green,2,NaN,1047.42541020038,661.690083377915,NaN,NaN,817.787900804752,854.378832816255,1047.42541020038,661.690083377915,935.129412379467,383.747735480111,636.089159529932,404.658667004661,563.568117085469,695.524681321058,0,0,0,4,0,0,0,NaN,vertical,vertical,horizontal,horizontal,horizontal,none
1c,1,100139,1,62,62,19,F,NA,variable,homogeneous,5,absent,1.29255485534668,1,horizontal,horizontal,1,0.623529195785522,red,1,NaN,857.362518857686,848.464366520235,NaN,NaN,857.362518857686,848.464366520235,1054.0296480134,622.224714400653,899.636437764765,365.271262369628,607.549057043193,432.704947607421,581.422338320961,731.334709102064,0,0,4,0,0,0,0,NaN,horizontal,vertical,horizontal,horizontal,horizontal,none
1c,1,100139,1,63,63,19,F,NA,variable,homogeneous,4,absent,1.06306910514832,1,horizontal,horizontal,1,0.823527359962463,green,4,NaN,548.13947314824,560.109211414741,NaN,NaN,760.109211414741,851.86052685176,1051.86052685176,639.890788585259,839.890788585259,348.13947314824,548.13947314824,560.109211414741,0,0,0,0,0,0,0,4,NaN,NaN,horizontal,vertical,vertical,horizontal,none,none
1c,1,100139,1,64,64,19,F,NA,variable,homogeneous,5,absent,0.740839004516602,1,vertical,vertical,1,0.611764597892761,green,5,NaN,545.621167183745,617.787900804752,NaN,NaN,738.309916622085,847.425410200379,1016.25226451989,735.129412379467,995.341332995339,436.089159529932,704.475318678942,363.568117085469,545.621167183745,617.787900804752,0,0,0,0,0,0,4,NaN,horizontal,vertical,vertical,vertical,vertical,none
1c,1,100139,2,1,65,19,F,NA,variable,homogeneous,5,absent,1.30718898773193,1,horizontal,horizontal,1,0.670587587356567,green,1,NaN,919.715248510402,825.151636179026,NaN,NaN,919.715248510402,825.151636179026,1051.12597701811,555.719714694933,835.489140744817,347.4816424709,570.807518193712,488.215357568785,622.862115532956,783.431649086356,0,0,4,0,0,0,0,NaN,horizontal,horizontal,vertical,horizontal,vertical,none
1c,1,100139,2,2,66,19,F,NA,variable,homogeneous,4,absent,1.15889477729797,1,horizontal,horizontal,1,0.670587587356567,red,4,NaN,560.378381699593,687.215136548046,NaN,NaN,887.215136548046,839.621618300407,1039.62161830041,512.784863451954,712.784863451954,360.378381699593,560.378381699593,687.215136548046,0,0,0,0,0,0,0,4,NaN,NaN,horizontal,vertical,horizontal,horizontal,none,none
