experiment,subject,uniqueID,block,trial,trial_cumulative,age,gender,color_cond_blocking,color_history,shape_type,set_size,distractor,rt,acc,target_orient,response_key,response_made,iti,target_color,target_item,distractor_item,target_X,target_Y,distractor_X,distractor_Y,item1_X,item1_Y,item2_X,item2_Y,item3_X,item3_Y,item4_X,item4_Y,item5_X,item5_Y,item6_X,item6_Y,item1_shape,item2_shape,item3_shape,item4_shape,item5_shape,item6_shape,item1_line,item2_line,item3_line,item4_line,item5_line,item6_line
1c,4,100125,1,38,38,21,F,NA,variable,homogeneous,5,absent,0.827696084976196,1,horizontal,horizontal,1,0.905874338150024,green,4,NaN,619.68777079743,419.68777079743,NaN,NaN,839.890788585259,851.86052685176,1051.86052685176,639.890788585259,915.767577433584,372.793336331966,619.68777079743,419.68777079743,572.793336331966,715.767577433584,0,0,0,0,0,4,0,NaN,horizontal,vertical,horizontal,horizontal,horizontal,none
1c,4,100125,1,39,39,21,F,NA,variable,homogeneous,5,absent,0.79441499710083,1,vertical,vertical,1,0.89410994052887,red,2,NaN,1048.46436652023,542.637481142314,NaN,NaN,931.334709102064,818.577661679039,1048.46436652023,542.637481142314,822.224714400653,345.970351986605,565.271262369628,500.363562235235,632.704947607421,792.450942956807,0,0,0,4,0,0,0,NaN,vertical,vertical,vertical,vertical,horizontal,none
1c,4,100125,1,40,40,21,F,NA,variable,homogeneous,3,present,0.659079074859619,1,horizontal,horizontal,1,0.647057590484619,green,3,1,672.5,379.163522034968,672.5,820.836477965032,672.5,820.836477965032,1055,600,672.5,379.163522034968,0,0,0,0,0,0,0,0,4,NaN,NaN,NaN,horizontal,vertical,horizontal,none,none,none
1c,4,100125,1,41,41,21,F,NA,variable,homogeneous,5,absent,0.808394908905029,1,vertical,vertical,1,0.988225121498108,green,5,NaN,639.523300282292,798.172220171528,NaN,NaN,938.882953928832,813.860994826083,1046.31108570371,534.001143498857,813.345668841951,345.349468637584,561.936991243214,508.616172865948,639.523300282292,798.172220171528,0,0,0,0,0,0,4,NaN,horizontal,vertical,horizontal,vertical,vertical,none
1c,4,100125,1,42,42,21,F,NA,variable,homogeneous,5,present,0.695464134216309,1,horizontal,horizontal,1,0.741172771453857,red,1,2,861.690083377915,847.425410200379,1054.37883281626,617.787900804752,861.690083377915,847.425410200379,1054.37883281626,617.787900804752,895.524681321058,363.568117085469,604.658667004661,436.089159529932,583.747735480111,735.129412379467,0,0,4,0,0,0,0,NaN,horizontal,vertical,vertical,horizontal,horizontal,none
1c,4,100125,1,43,43,21,F,NA,variable,homogeneous,3,absent,0.551389932632446,1,horizontal,horizontal,1,0.89410994052887,green,3,NaN,546.39691668109,626.654758133252,NaN,NaN,949.885239334581,806.299333565612,903.717843984329,367.045908301137,546.39691668109,626.654758133252,0,0,0,0,0,0,0,0,4,NaN,NaN,NaN,horizontal,vertical,horizontal,none,none,none
1c,4,100125,1,44,44,21,F,NA,variable,homogeneous,5,present,0.582741975784302,1,vertical,vertical,1,0.999989519119263,red,3,4,1008.88377129369,453.738008730483,725.445215295702,356.142287229426,716.980120613425,841.107236777826,1003.65205506206,753.462830903772,1008.88377129369,453.738008730483,725.445215295702,356.142287229426,545.03883773512,595.549636358493,0,0,0,0,4,0,0,NaN,vertical,vertical,vertical,horizontal,vertical,none
1c,4,100125,1,45,45,21,F,NA,variable,homogeneous,6,absent,0.491847991943359,1,horizontal,horizontal,1,0.670586385726929,green,6,NaN,545.03883773512,604.450363641507,NaN,NaN,676.373546837184,823.028025320546,931.334709102064,818.577661679039,1054.96116226488,595.549636358493,923.626453162816,376.971974679454,668.665290897936,381.422338320961,545.03883773512,604.450363641507,0,0,0,0,0,4,horizontal,vertical,vertical,horizontal,horizontal,horizontal
1c,4,100125,1,46,46,21,F,NA,variable,homogeneous,4,present,0.569674015045166,1,horizontal,horizontal,1,1.01175391674042,red,4,3,563.568117085469,504.475318678942,895.524681321058,363.568117085469,704.475318678942,836.431882914531,1036.43188291453,695.524681321058,895.524681321058,363.568117085469,563.568117085469,504.475318678942,0,0,0,0,0,0,0,4,NaN,NaN,horizontal,vertical,horizontal,horizontal,none,none
1c,4,100125,1,47,47,21,F,NA,variable,homogeneous,4,present,0.766726970672607,1,vertical,vertical,1,0.858816747665405,red,4,2,593.700666434388,450.114760665419,1006.29933356561,749.885239334581,650.114760665419,806.299333565612,1006.29933356561,749.885239334581,949.885239334581,393.700666434388,593.700666434388,450.114760665419,0,0,0,0,0,0,0,4,NaN,NaN,horizontal,vertical,horizontal,vertical,none,none
1c,4,100125,1,48,48,21,F,NA,variable,homogeneous,6,absent,0.561946868896484,1,horizontal,horizontal,1,0.788230361938477,red,6,NaN,558.892763222174,683.019879386575,NaN,NaN,751.343706178981,850.314931779154,992.450942956807,767.295052392579,1041.10723677783,516.980120613425,848.656293821019,349.685068220846,607.549057043193,432.704947607421,558.892763222174,683.019879386575,0,0,0,0,0,4,horizontal,vertical,horizontal,horizontal,horizontal,horizontal
1c,4,100125,1,49,49,21,F,NA,variable,homogeneous,3,absent,0.677366971969604,1,vertical,vertical,1,0.999989519119263,red,2,NaN,1036.43188291453,504.475318678942,NaN,NaN,764.510859255183,852.518357529101,1036.43188291453,504.475318678942,599.057257830286,443.006323791957,0,0,0,0,0,0,0,4,0,NaN,NaN,NaN,vertical,vertical,horizontal,none,none,none
1c,4,100125,1,50,50,21,F,NA,variable,homogeneous,6,present,0.535431861877441,1,horizontal,horizontal,1,0.611764397621155,green,6,4,552.574589799621,661.690083377915,870.287525733335,354.878267535729,729.712474266665,845.121732464271,977.137884467044,783.431649086356,1047.42541020038,538.309916622085,870.287525733335,354.878267535729,622.862115532956,416.568350913644,552.574589799621,661.690083377915,0,0,0,0,0,4,horizontal,horizontal,horizontal,vertical,horizontal,horizontal
1c,4,100125,1,51,51,21,F,NA,variable,homogeneous,6,absent,0.572973012924194,1,vertical,vertical,1,0.941167531013489,green,2,NaN,1050.31493177915,648.656293821019,NaN,NaN,883.019879386575,841.107236777826,1050.31493177915,648.656293821019,967.295052392579,407.549057043193,716.980120613425,358.892763222174,549.685068220846,551.343706178981,632.704947607421,792.450942956807,0,4,0,0,0,0,horizontal,vertical,horizontal,horizontal,horizontal,horizontal
1c,4,100125,1,52,52,21,F,NA,variable,homogeneous,6,present,0.534305095672607,1,horizontal,horizontal,1,0.694115180969238,red,5,3,545.349468637584,586.654331158049,938.882953928832,386.139005173917,915.767577433584,827.206663668034,1054.65053136242,613.345668841951,938.882953928832,386.139005173917,684.232422566416,372.793336331966,545.349468637584,586.654331158049,661.117046071168,813.860994826083,0,0,0,0,4,0,horizontal,vertical,horizontal,vertical,horizontal,horizontal
1c,4,100125,1,53,53,21,F,NA,variable,homogeneous,4,present,0.632197856903076,1,vertical,vertical,1,0.752937169075012,red,2,4,1053.60308331891,626.654758133252,546.39691668109,573.345241866748,773.345241866748,853.60308331891,1053.60308331891,626.654758133252,826.654758133252,346.39691668109,546.39691668109,573.345241866748,0,0,0,0,0,4,0,0,NaN,NaN,vertical,vertical,vertical,vertical,none,none
1c,4,100125,1,54,54,21,F,NA,variable,homogeneous,5,present,1.13487482070923,1,vertical,vertical,1,0.89410994052887,green,4,5,721.200666434388,357.480588344736,545,600,721.200666434388,842.519411655264,1006.29933356561,749.885239334581,1006.29933356561,450.114760665419,721.200666434388,357.480588344736,545,600,0,0,0,0,0,4,0,NaN,horizontal,vertical,horizontal,vertical,vertical,none
1c,4,100125,1,55,55,21,F,NA,variable,homogeneous,5,absent,0.572901010513306,1,horizontal,horizontal,1,0.764701566696167,red,4,NaN,563.568117085469,504.475318678942,NaN,NaN,935.129412379467,816.252264519889,1047.42541020038,538.309916622085,817.787900804752,345.621167183745,563.568117085469,504.475318678942,636.089159529932,795.341332995339,0,0,0,0,0,4,0,NaN,horizontal,horizontal,horizontal,horizontal,horizontal,none
1c,4,100125,1,56,56,21,F,NA,variable,homogeneous,5,present,0.812157869338989,1,horizontal,horizontal,1,0.976460723876953,green,1,4,777.775285599347,854.029648013395,668.665290897936,381.422338320961,777.775285599347,854.029648013395,1034.72873763037,699.636437764765,967.295052392579,407.549057043193,668.665290897936,381.422338320961,551.535633479765,657.362518857686,0,0,4,0,0,0,0,NaN,horizontal,horizontal,vertical,vertical,vertical,none
1c,4,100125,1,57,57,21,F,NA,variable,homogeneous,4,absent,0.64605188369751,1,horizontal,horizontal,1,0.670586385726929,green,1,NaN,817.787900804752,854.378832816255,NaN,NaN,817.787900804752,854.378832816255,1054.37883281626,582.212099195248,782.212099195248,345.621167183745,545.621167183745,617.787900804752,0,0,0,0,4,0,0,0,NaN,NaN,horizontal,vertical,vertical,vertical,none,none
1c,4,100125,1,58,58,21,F,NA,variable,homogeneous,6,present,0.597552061080933,1,horizontal,horizontal,1,0.717643976211548,green,4,6,738.309916622085,352.574589799621,616.568350913644,777.137884467044,861.690083377915,847.425410200379,1045.12173246427,670.287525733335,983.431649086356,422.862115532956,738.309916622085,352.574589799621,554.878267535729,529.712474266665,616.568350913644,777.137884467044,0,0,0,4,0,0,vertical,horizontal,vertical,horizontal,vertical,vertical
1c,4,100125,1,59,59,21,F,NA,variable,homogeneous,6,absent,0.681192874908447,1,vertical,vertical,1,0.788230361938477,green,5,NaN,604.658667004661,436.089159529932,NaN,NaN,755.719714694933,851.125977018113,995.341332995339,763.910840470068,1039.62161830041,512.784863451954,844.280285305067,348.874022981887,604.658667004661,436.089159529932,560.378381699593,687.215136548046,0,0,0,0,4,0,vertical,vertical,vertical,vertical,vertical,vertical
1c,4,100125,1,60,60,21,F,NA,variable,homogeneous,3,present,0.759495973587036,1,horizontal,horizontal,1,0.811759157180786,green,2,1,967.295052392579,407.549057043193,883.019879386575,841.107236777826,883.019879386575,841.107236777826,967.295052392579,407.549057043193,549.685068220846,551.343706178981,0,0,0,0,0,0,0,4,0,NaN,NaN,NaN,vertical,horizontal,vertical,none,none,none
1c,4,100125,1,61,61,21,F,NA,variable,homogeneous,6,present,0.828275918960571,1,vertical,vertical,1,0.670586385726929,green,3,4,931.334709102064,381.422338320961,676.373546837184,376.971974679454,923.626453162816,823.028025320546,1054.96116226488,604.450363641507,931.334709102064,381.422338320961,676.373546837184,376.971974679454,545.03883773512,595.549636358493,668.665290897936,818.577661679039,0,0,4,0,0,0,horizontal,horizontal,vertical,vertical,vertical,horizontal
1c,4,100125,1,62,62,21,F,NA,variable,homogeneous,5,present,1.10173106193542,1,vertical,vertical,1,0.635293192863464,red,3,1,1003.65205506206,446.537169096228,725.445215295702,843.857712770574,725.445215295702,843.857712770574,1008.88377129369,746.261991269517,1003.65205506206,446.537169096228,716.980120613425,358.892763222174,545.03883773512,604.450363641507,0,0,0,0,4,0,0,NaN,vertical,horizontal,vertical,vertical,vertical,none
1c,4,100125,1,63,63,21,F,NA,variable,homogeneous,5,absent,0.791263103485107,1,vertical,vertical,1,0.964696326255798,green,1,NaN,831.076682568313,853.099268668537,NaN,NaN,831.076682568313,853.099268668537,1050.31493177915,648.656293821019,923.626453162816,376.971974679454,626.090418184063,413.504806087112,568.891514305654,707.767656743878,0,0,4,0,0,0,0,NaN,vertical,vertical,horizontal,horizontal,vertical,none
1c,4,100125,1,64,64,21,F,NA,variable,homogeneous,3,absent,0.943000078201294,1,vertical,vertical,1,0.999989519119263,green,1,NaN,593.700666434388,749.885239334581,NaN,NaN,593.700666434388,749.885239334581,1032.95409169886,703.717843984329,773.345241866748,346.39691668109,0,0,0,0,0,0,4,0,0,NaN,NaN,NaN,vertical,horizontal,vertical,none,none,none
1c,4,100125,2,1,65,21,F,NA,variable,homogeneous,3,absent,0.0710499286651611,1,horizontal,horizontal,1,1.02351831436157,red,2,NaN,1054.65053136242,586.654331158049,NaN,NaN,684.232422566416,827.206663668034,1054.65053136242,586.654331158049,661.117046071168,386.139005173917,0,0,0,0,0,0,0,4,0,NaN,NaN,NaN,horizontal,horizontal,vertical,none,none,none
1c,4,100125,2,2,66,21,F,NA,variable,homogeneous,4,present,0.63879919052124,1,vertical,vertical,1,0.917638735771179,red,4,1,554.878267535729,670.287525733335,870.287525733335,845.121732464271,870.287525733335,845.121732464271,1045.12173246427,529.712474266665,729.712474266665,354.878267535729,554.878267535729,670.287525733335,0,0,0,0,0,0,0,4,NaN,NaN,vertical,vertical,vertical,vertical,none,none
