experiment,subject,uniqueID,block,trial,trial_cumulative,age,gender,color_cond_blocking,color_history,shape_type,set_size,distractor,rt,acc,target_orient,response_key,response_made,iti,target_color,target_item,distractor_item,target_X,target_Y,distractor_X,distractor_Y,item1_X,item1_Y,item2_X,item2_Y,item3_X,item3_Y,item4_X,item4_Y,item5_X,item5_Y,item6_X,item6_Y,item1_shape,item2_shape,item3_shape,item4_shape,item5_shape,item6_shape,item1_line,item2_line,item3_line,item4_line,item5_line,item6_line
1c,13,100152,1,11,11,19,F,NA,variable,homogeneous,5,absent,0.858152866363525,1,horizontal,horizontal,1,1.09410910606384,green,2,NaN,1032.95409169886,703.717843984329,NaN,NaN,773.345241866748,853.60308331891,1032.95409169886,703.717843984329,970.628304621509,410.498069503264,672.5,379.163522034968,550.57236181288,653.017481158529,0,0,0,4,0,0,0,NaN,horizontal,horizontal,vertical,vertical,vertical,none
1c,13,100152,1,12,12,19,F,NA,variable,homogeneous,3,present,1.43645000457764,1,vertical,vertical,1,0.847054553031921,red,2,3,822.224714400653,345.970351986605,568.891514305654,707.767656743878,1008.88377129369,746.261991269517,822.224714400653,345.970351986605,568.891514305654,707.767656743878,0,0,0,0,0,0,0,4,0,NaN,NaN,NaN,horizontal,vertical,horizontal,none,none,none
1c,13,100152,1,13,13,19,F,NA,variable,homogeneous,5,absent,1.09897112846375,1,vertical,vertical,1,0.88234806060791,red,3,NaN,1018.57766167904,468.665290897936,NaN,NaN,700.363562235235,834.728737630372,992.450942956807,767.295052392579,1018.57766167904,468.665290897936,742.637481142314,351.535633479765,545.970351986605,577.775285599347,0,0,0,0,4,0,0,NaN,horizontal,vertical,vertical,vertical,horizontal,none
1c,13,100152,1,14,14,19,F,NA,variable,homogeneous,3,absent,1.14543080329895,1,vertical,vertical,1,0.799996542930603,green,1,NaN,746.982518841471,849.42763818712,NaN,NaN,746.982518841471,849.42763818712,1042.51941165526,521.200666434388,610.498069503264,429.371695378491,0,0,0,0,0,0,4,0,0,NaN,NaN,NaN,vertical,horizontal,vertical,none,none,none
1c,13,100152,1,15,15,19,F,NA,variable,homogeneous,3,absent,0.653134107589722,1,horizontal,horizontal,1,0.835290050506592,green,1,NaN,696.282156015671,832.954091698863,NaN,NaN,696.282156015671,832.954091698863,1053.60308331891,573.345241866748,650.114760665419,393.700666434388,0,0,0,0,0,0,4,0,0,NaN,NaN,NaN,horizontal,vertical,vertical,none,none,none
1c,13,100152,1,16,16,19,F,NA,variable,homogeneous,3,absent,1.31508994102478,1,vertical,vertical,1,0.847054553031921,red,3,NaN,553.688914296288,534.001143498857,NaN,NaN,865.998856501143,846.311085703712,980.31222920257,419.68777079743,553.688914296288,534.001143498857,0,0,0,0,0,0,0,0,4,NaN,NaN,NaN,vertical,vertical,vertical,none,none,none
1c,13,100152,1,17,17,19,F,NA,variable,homogeneous,3,absent,0.844196081161499,1,horizontal,horizontal,1,0.729409527778625,red,2,NaN,813.345668841951,345.349468637584,NaN,NaN,1013.86099482608,738.882953928832,813.345668841951,345.349468637584,572.793336331966,715.767577433584,0,0,0,0,0,0,0,4,0,NaN,NaN,NaN,vertical,horizontal,horizontal,none,none,none
1c,13,100152,1,18,18,19,F,NA,variable,homogeneous,5,present,0.970389842987061,1,horizontal,horizontal,1,0.858819055557251,red,4,1,619.68777079743,419.68777079743,839.890788585259,851.86052685176,839.890788585259,851.86052685176,1051.86052685176,639.890788585259,915.767577433584,372.793336331966,619.68777079743,419.68777079743,572.793336331966,715.767577433584,0,0,0,0,0,4,0,NaN,horizontal,vertical,horizontal,horizontal,vertical,none
1c,13,100152,1,19,19,19,F,NA,variable,homogeneous,4,absent,0.890844821929932,1,vertical,vertical,1,0.647058010101318,green,2,NaN,1046.31108570371,665.998856501143,NaN,NaN,734.001143498857,846.311085703712,1046.31108570371,665.998856501143,865.998856501143,353.688914296288,553.688914296288,534.001143498857,0,0,0,0,0,4,0,0,NaN,NaN,vertical,vertical,vertical,vertical,none,none
1c,13,100152,1,20,20,19,F,NA,variable,homogeneous,3,present,0.684982061386108,1,vertical,vertical,1,1.02352209091187,green,2,3,1050.31493177915,648.656293821019,716.980120613425,358.892763222174,632.704947607421,792.450942956807,1050.31493177915,648.656293821019,716.980120613425,358.892763222174,0,0,0,0,0,0,0,4,0,NaN,NaN,NaN,horizontal,vertical,horizontal,none,none,none
1c,13,100152,1,21,21,19,F,NA,variable,homogeneous,4,absent,0.704984188079834,1,horizontal,horizontal,1,1.09410910606384,red,3,NaN,696.282156015671,367.045908301137,NaN,NaN,903.717843984329,832.954091698863,1032.95409169886,496.282156015671,696.282156015671,367.045908301137,567.045908301137,703.717843984329,0,0,0,0,0,0,4,0,NaN,NaN,vertical,vertical,horizontal,horizontal,none,none
1c,13,100152,1,22,22,19,F,NA,variable,homogeneous,4,present,0.847537994384766,1,vertical,vertical,1,1.01175758838654,green,1,2,903.717843984329,832.954091698863,1032.95409169886,496.282156015671,903.717843984329,832.954091698863,1032.95409169886,496.282156015671,696.282156015671,367.045908301137,567.045908301137,703.717843984329,0,0,0,0,4,0,0,0,NaN,NaN,vertical,horizontal,horizontal,vertical,none,none
1c,13,100152,1,23,23,19,F,NA,variable,homogeneous,6,present,0.736852169036865,1,horizontal,horizontal,1,1.01175758838654,green,5,4,616.568350913644,422.862115532956,861.690083377915,352.574589799621,738.309916622085,847.425410200379,983.431649086356,777.137884467044,1045.12173246427,529.712474266665,861.690083377915,352.574589799621,616.568350913644,422.862115532956,554.878267535729,670.287525733335,0,0,0,0,4,0,horizontal,horizontal,vertical,horizontal,horizontal,vertical
1c,13,100152,1,24,24,19,F,NA,variable,homogeneous,6,absent,0.785619020462036,1,vertical,vertical,1,0.88234806060791,red,4,NaN,734.001143498857,353.688914296288,NaN,NaN,865.998856501143,846.311085703712,1046.31108570371,665.998856501143,980.31222920257,419.68777079743,734.001143498857,353.688914296288,553.688914296288,534.001143498857,619.68777079743,780.31222920257,0,0,0,4,0,0,horizontal,vertical,vertical,vertical,horizontal,vertical
1c,13,100152,1,25,25,19,F,NA,variable,homogeneous,5,present,1.28399586677551,1,vertical,vertical,1,0.729409527778625,red,4,5,568.891514305654,492.232343256122,626.090418184063,786.495193912888,923.626453162816,823.028025320546,1050.31493177915,551.343706178981,831.076682568313,346.900731331463,568.891514305654,492.232343256122,626.090418184063,786.495193912888,0,0,0,0,0,4,0,NaN,vertical,vertical,vertical,vertical,vertical,none
1c,13,100152,1,26,26,19,F,NA,variable,homogeneous,6,absent,0.592981100082397,1,horizontal,horizontal,1,0.964699578285217,green,3,NaN,1032.95409169886,496.282156015671,NaN,NaN,773.345241866748,853.60308331891,1006.29933356561,749.885239334581,1032.95409169886,496.282156015671,826.654758133252,346.39691668109,593.700666434388,450.114760665419,567.045908301137,703.717843984329,0,0,4,0,0,0,vertical,horizontal,horizontal,vertical,horizontal,vertical
1c,13,100152,1,27,27,19,F,NA,variable,homogeneous,3,absent,1.05713295936584,1,vertical,vertical,1,0.799996542930603,green,1,NaN,923.626453162816,823.028025320546,NaN,NaN,923.626453162816,823.028025320546,931.334709102064,381.422338320961,545.03883773512,595.549636358493,0,0,0,0,0,0,4,0,0,NaN,NaN,NaN,vertical,vertical,vertical,none,none,none
1c,13,100152,1,28,28,19,F,NA,variable,homogeneous,5,present,1.27193212509155,1,vertical,vertical,1,0.87058355808258,green,1,4,692.232343256122,831.108485694346,751.343706178981,349.685068220846,692.232343256122,831.108485694346,986.495193912888,773.909581815937,1023.02802532055,476.373546837184,751.343706178981,349.685068220846,546.900731331463,568.923317431687,0,0,4,0,0,0,0,NaN,vertical,vertical,vertical,horizontal,horizontal,none
1c,13,100152,1,29,29,19,F,NA,variable,homogeneous,4,present,0.779766082763672,1,vertical,vertical,1,0.905877065658569,red,4,1,561.936991243214,691.383827134052,891.383827134052,838.063008756786,891.383827134052,838.063008756786,1038.06300875679,508.616172865948,708.616172865948,361.936991243214,561.936991243214,691.383827134052,0,0,0,0,0,0,0,4,NaN,NaN,vertical,vertical,horizontal,vertical,none,none
1c,13,100152,1,30,30,19,F,NA,variable,homogeneous,3,present,0.948255062103271,1,horizontal,horizontal,1,0.635293507575989,red,1,2,923.626453162816,823.028025320546,931.334709102064,381.422338320961,923.626453162816,823.028025320546,931.334709102064,381.422338320961,545.03883773512,595.549636358493,0,0,0,0,0,0,4,0,0,NaN,NaN,NaN,horizontal,horizontal,vertical,none,none,none
1c,13,100152,1,31,31,19,F,NA,variable,homogeneous,4,absent,0.629190921783447,1,vertical,vertical,1,0.694116020202637,red,3,NaN,911.784642431215,370.807518193712,NaN,NaN,688.215357568785,829.192481806288,1029.19248180629,711.784642431215,911.784642431215,370.807518193712,570.807518193712,488.215357568785,0,0,0,0,0,0,4,0,NaN,NaN,vertical,vertical,vertical,horizontal,none,none
1c,13,100152,1,32,32,19,F,NA,variable,homogeneous,5,absent,0.793442010879517,1,horizontal,horizontal,1,0.976464080810547,green,1,NaN,650.114760665419,806.299333565612,NaN,NaN,650.114760665419,806.299333565612,949.885239334581,806.299333565612,1042.51941165526,521.200666434388,800,345,557.480588344736,521.200666434388,0,0,4,0,0,0,0,NaN,horizontal,horizontal,horizontal,vertical,vertical,none
1c,13,100152,1,33,33,19,F,NA,variable,homogeneous,4,absent,0.967048168182373,1,vertical,vertical,1,0.682351517677307,green,1,NaN,800,855,NaN,NaN,800,855,1055,600,800,345,545,600,0,0,0,0,4,0,0,0,NaN,NaN,vertical,horizontal,horizontal,vertical,none,none
1c,13,100152,1,34,34,19,F,NA,variable,homogeneous,6,absent,1.12761402130127,1,vertical,vertical,1,1.04705109596252,green,4,NaN,672.5,379.163522034968,NaN,NaN,927.5,820.836477965032,1055,600,927.5,379.163522034968,672.5,379.163522034968,545,600,672.5,820.836477965032,0,0,0,4,0,0,horizontal,horizontal,vertical,vertical,horizontal,vertical
1c,13,100152,1,35,35,19,F,NA,variable,homogeneous,4,absent,0.663668870925903,1,horizontal,horizontal,1,0.670587015151977,green,3,NaN,632.704947607421,407.549057043193,NaN,NaN,967.295052392579,792.450942956807,992.450942956807,432.704947607421,632.704947607421,407.549057043193,607.549057043193,767.295052392579,0,0,0,0,0,0,4,0,NaN,NaN,vertical,horizontal,horizontal,horizontal,none,none
1c,13,100152,1,36,36,19,F,NA,variable,homogeneous,6,absent,1.00670194625854,1,vertical,vertical,1,1.08234460353851,green,1,NaN,734.001143498857,846.311085703712,NaN,NaN,734.001143498857,846.311085703712,980.31222920257,780.31222920257,1046.31108570371,534.001143498857,865.998856501143,353.688914296288,619.68777079743,419.68777079743,553.688914296288,665.998856501143,4,0,0,0,0,0,vertical,horizontal,horizontal,vertical,vertical,vertical
1c,13,100152,1,37,37,19,F,NA,variable,homogeneous,5,present,0.967748880386353,1,horizontal,horizontal,1,1.03528659343719,green,4,2,777.775285599347,345.970351986605,967.295052392579,792.450942956807,668.665290897936,818.577661679039,967.295052392579,792.450942956807,1034.72873763037,500.363562235235,777.775285599347,345.970351986605,551.535633479765,542.637481142314,0,0,0,0,0,4,0,NaN,horizontal,vertical,horizontal,horizontal,horizontal,none
1c,13,100152,1,38,38,19,F,NA,variable,homogeneous,3,present,0.96150803565979,1,horizontal,horizontal,1,0.717645025253296,red,3,2,563.568117085469,504.475318678942,1000.94274216971,443.006323791957,835.489140744817,852.518357529101,1000.94274216971,443.006323791957,563.568117085469,504.475318678942,0,0,0,0,0,0,0,0,4,NaN,NaN,NaN,vertical,horizontal,horizontal,none,none,none
1c,13,100152,1,39,39,19,F,NA,variable,homogeneous,5,present,1.14924716949463,1,vertical,vertical,1,0.823525547981262,red,1,3,883.019879386575,841.107236777826,874.554784704298,356.142287229426,883.019879386575,841.107236777826,1054.96116226488,595.549636358493,874.554784704298,356.142287229426,591.116228706307,453.738008730483,596.34794493794,753.462830903772,0,0,4,0,0,0,0,NaN,vertical,horizontal,vertical,horizontal,vertical,none
1c,13,100152,1,40,40,19,F,NA,variable,homogeneous,3,present,0.717365980148315,1,horizontal,horizontal,1,0.647058010101318,green,3,1,567.045908301137,703.717843984329,1006.29933356561,749.885239334581,1006.29933356561,749.885239334581,826.654758133252,346.39691668109,567.045908301137,703.717843984329,0,0,0,0,0,0,0,0,4,NaN,NaN,NaN,horizontal,vertical,horizontal,none,none,none
1c,13,100152,1,41,41,19,F,NA,variable,homogeneous,4,present,0.889982938766479,1,horizontal,horizontal,1,0.905877065658569,red,4,3,546.900731331463,568.923317431687,831.076682568313,346.900731331463,768.923317431687,853.099268668537,1053.09926866854,631.076682568313,831.076682568313,346.900731331463,546.900731331463,568.923317431687,0,0,0,0,0,0,0,4,NaN,NaN,vertical,horizontal,horizontal,horizontal,none,none
1c,13,100152,1,42,42,19,F,NA,variable,homogeneous,6,present,0.760684967041016,1,horizontal,horizontal,1,1.03528659343719,green,1,2,712.784863451954,839.621618300407,963.910840470068,795.341332995339,712.784863451954,839.621618300407,963.910840470068,795.341332995339,1051.12597701811,555.719714694933,887.215136548046,360.378381699593,636.089159529932,404.658667004661,548.874022981887,644.280285305067,4,0,0,0,0,0,horizontal,horizontal,vertical,horizontal,vertical,vertical
1c,13,100152,1,43,43,19,F,NA,variable,homogeneous,4,present,0.739974975585938,1,horizontal,horizontal,1,0.799996542930603,red,4,3,596.34794493794,446.537169096228,953.462830903772,396.34794493794,646.537169096228,803.65205506206,1003.65205506206,753.462830903772,953.462830903772,396.34794493794,596.34794493794,446.537169096228,0,0,0,0,0,0,0,4,NaN,NaN,vertical,horizontal,horizontal,horizontal,none,none
1c,13,100152,1,44,44,19,F,NA,variable,homogeneous,4,absent,0.747677803039551,1,horizontal,horizontal,1,0.623529005050659,red,2,NaN,1053.60308331891,626.654758133252,NaN,NaN,773.345241866748,853.60308331891,1053.60308331891,626.654758133252,826.654758133252,346.39691668109,546.39691668109,573.345241866748,0,0,0,0,0,4,0,0,NaN,NaN,horizontal,horizontal,horizontal,horizontal,none,none
1c,13,100152,1,45,45,19,F,NA,variable,homogeneous,4,absent,0.836729049682617,1,vertical,vertical,1,0.89411256313324,red,1,NaN,857.362518857686,848.464366520235,NaN,NaN,857.362518857686,848.464366520235,1048.46436652023,542.637481142314,742.637481142314,351.535633479765,551.535633479765,657.362518857686,0,0,0,0,4,0,0,0,NaN,NaN,vertical,horizontal,vertical,vertical,none,none
1c,13,100152,1,46,46,19,F,NA,variable,homogeneous,5,present,1.00264382362366,1,vertical,vertical,1,1.05881559848785,green,2,4,1039.62161830041,687.215136548046,657.405809614959,388.595418998464,791.100628340862,854.844660889869,1039.62161830041,687.215136548046,956.993676208043,399.057257830286,657.405809614959,388.595418998464,554.878267535729,670.287525733335,0,0,0,4,0,0,0,NaN,vertical,vertical,horizontal,horizontal,vertical,none
1c,13,100152,1,47,47,19,F,NA,variable,homogeneous,6,present,0.900788068771362,1,vertical,vertical,1,1.08234460353851,red,2,1,995.341332995339,763.910840470068,755.719714694933,851.125977018113,755.719714694933,851.125977018113,995.341332995339,763.910840470068,1039.62161830041,512.784863451954,844.280285305067,348.874022981887,604.658667004661,436.089159529932,560.378381699593,687.215136548046,0,4,0,0,0,0,vertical,vertical,horizontal,horizontal,horizontal,horizontal
1c,13,100152,1,48,48,19,F,NA,variable,homogeneous,5,absent,0.812319040298462,1,horizontal,horizontal,1,0.670587015151977,red,2,NaN,980.31222920257,780.31222920257,NaN,NaN,684.232422566416,827.206663668034,980.31222920257,780.31222920257,1027.20666366803,484.232422566416,760.109211414741,348.13947314824,548.13947314824,560.109211414741,0,0,0,4,0,0,0,NaN,horizontal,horizontal,horizontal,horizontal,horizontal,none
1c,13,100152,1,49,49,19,F,NA,variable,homogeneous,6,present,1.16504907608032,1,vertical,vertical,1,1.02352209091187,red,6,4,546.39691668109,626.654758133252,903.717843984329,367.045908301137,696.282156015671,832.954091698863,949.885239334581,806.299333565612,1053.60308331891,573.345241866748,903.717843984329,367.045908301137,650.114760665419,393.700666434388,546.39691668109,626.654758133252,0,0,0,0,0,4,vertical,vertical,vertical,vertical,vertical,vertical
1c,13,100152,1,50,50,19,F,NA,variable,homogeneous,5,absent,0.598351955413818,1,horizontal,horizontal,1,0.670587015151977,red,5,NaN,558.892763222174,683.019879386575,NaN,NaN,804.450363641507,854.96116226488,1043.85771277057,674.554784704298,946.261991269517,391.116228706307,646.537169096228,396.34794493794,558.892763222174,683.019879386575,0,0,0,0,0,0,4,NaN,vertical,horizontal,horizontal,vertical,horizontal,none
1c,13,100152,1,51,51,19,F,NA,variable,homogeneous,6,present,0.678525924682617,1,horizontal,horizontal,1,0.799996542930603,red,5,1,601.827779828472,439.523300282291,760.109211414741,851.86052685176,760.109211414741,851.86052685176,998.172220171528,760.476699717708,1038.06300875679,508.616172865948,839.890788585259,348.13947314824,601.827779828472,439.523300282291,561.936991243214,691.383827134052,0,0,0,0,4,0,vertical,horizontal,vertical,horizontal,horizontal,vertical
1c,13,100152,1,52,52,19,F,NA,variable,homogeneous,5,absent,0.595530986785889,1,vertical,vertical,1,0.976464080810547,green,3,NaN,831.076682568313,346.900731331463,NaN,NaN,923.626453162816,823.028025320546,1050.31493177915,551.343706178981,831.076682568313,346.900731331463,568.891514305654,492.232343256122,626.090418184063,786.495193912888,0,0,0,0,4,0,0,NaN,horizontal,vertical,vertical,horizontal,vertical,none
1c,13,100152,1,53,53,19,F,NA,variable,homogeneous,3,absent,0.657078981399536,1,horizontal,horizontal,1,0.88234806060791,red,1,NaN,653.738008730483,808.883771293693,NaN,NaN,653.738008730483,808.883771293693,1054.0296480134,622.224714400653,692.232343256122,368.891514305654,0,0,0,0,0,0,4,0,0,NaN,NaN,NaN,horizontal,horizontal,vertical,none,none,none
1c,13,100152,1,54,54,19,F,NA,variable,homogeneous,3,present,0.702264785766602,1,vertical,vertical,1,0.999993085861206,green,2,1,887.215136548046,360.378381699593,963.910840470068,795.341332995339,963.910840470068,795.341332995339,887.215136548046,360.378381699593,548.874022981887,644.280285305067,0,0,0,0,0,0,0,4,0,NaN,NaN,NaN,horizontal,vertical,horizontal,none,none,none
1c,13,100152,1,55,55,19,F,NA,variable,homogeneous,3,present,0.581937074661255,1,vertical,vertical,1,0.670587015151977,red,2,3,1045.12173246427,670.287525733335,738.309916622085,352.574589799621,616.568350913644,777.137884467044,1045.12173246427,670.287525733335,738.309916622085,352.574589799621,0,0,0,0,0,0,0,4,0,NaN,NaN,NaN,horizontal,vertical,horizontal,none,none,none
1c,13,100152,1,56,56,19,F,NA,variable,homogeneous,4,present,0.650688886642456,1,horizontal,horizontal,1,1.04705109596252,green,2,1,1025.15163617903,480.284751489598,919.715248510402,825.151636179026,919.715248510402,825.151636179026,1025.15163617903,480.284751489598,680.284751489598,374.848363820974,574.848363820974,719.715248510402,0,0,0,0,0,4,0,0,NaN,NaN,vertical,horizontal,vertical,horizontal,none,none
1c,13,100152,1,57,57,19,F,NA,variable,homogeneous,6,present,0.683907032012939,1,vertical,vertical,1,1.03528659343719,green,4,5,684.232422566416,372.793336331966,545.349468637584,586.654331158049,915.767577433584,827.206663668034,1054.65053136242,613.345668841951,938.882953928832,386.139005173917,684.232422566416,372.793336331966,545.349468637584,586.654331158049,661.117046071168,813.860994826083,0,0,0,4,0,0,horizontal,horizontal,horizontal,vertical,vertical,vertical
1c,13,100152,1,58,58,19,F,NA,variable,homogeneous,3,absent,0.66064190864563,1,vertical,vertical,1,0.705880522727966,red,1,NaN,960.476699717708,798.172220171528,NaN,NaN,960.476699717708,798.172220171528,891.383827134052,361.936991243214,548.13947314824,639.890788585259,0,0,0,0,0,0,4,0,0,NaN,NaN,NaN,vertical,horizontal,horizontal,none,none,none
1c,13,100152,1,59,59,19,F,NA,variable,homogeneous,4,present,0.663042068481445,1,vertical,vertical,1,0.847054553031921,green,4,1,568.891514305654,492.232343256122,692.232343256122,831.108485694346,692.232343256122,831.108485694346,1031.10848569435,707.767656743878,907.767656743878,368.891514305654,568.891514305654,492.232343256122,0,0,0,0,0,0,0,4,NaN,NaN,vertical,horizontal,horizontal,vertical,none,none
1c,13,100152,1,60,60,19,F,NA,variable,homogeneous,6,absent,0.699306964874268,1,horizontal,horizontal,1,0.741174030303955,red,5,NaN,616.568350913644,422.862115532956,NaN,NaN,738.309916622085,847.425410200379,983.431649086356,777.137884467044,1045.12173246427,529.712474266665,861.690083377915,352.574589799621,616.568350913644,422.862115532956,554.878267535729,670.287525733335,0,0,0,0,4,0,vertical,horizontal,horizontal,horizontal,horizontal,vertical
1c,13,100152,1,61,61,19,F,NA,variable,homogeneous,3,absent,0.645311117172241,1,horizontal,horizontal,1,0.788232040405273,green,3,NaN,563.568117085469,504.475318678942,NaN,NaN,835.489140744817,852.518357529101,1000.94274216971,443.006323791957,563.568117085469,504.475318678942,0,0,0,0,0,0,0,0,4,NaN,NaN,NaN,vertical,horizontal,horizontal,none,none,none
1c,13,100152,1,62,62,19,F,NA,variable,homogeneous,3,present,1.16279697418213,1,horizontal,horizontal,1,0.835290050506592,green,3,1,755.719714694933,348.874022981887,604.658667004661,763.910840470068,604.658667004661,763.910840470068,1039.62161830041,687.215136548046,755.719714694933,348.874022981887,0,0,0,0,0,0,0,0,4,NaN,NaN,NaN,vertical,vertical,horizontal,none,none,none
1c,13,100152,1,63,63,19,F,NA,variable,homogeneous,6,present,1.40791797637939,1,horizontal,horizontal,1,0.694116020202637,red,1,3,800,855,1020.83647796503,472.5,800,855,1020.83647796503,727.5,1020.83647796503,472.5,800,345,579.163522034968,472.5,579.163522034968,727.5,4,0,0,0,0,0,horizontal,vertical,vertical,vertical,horizontal,vertical
1c,13,100152,1,64,64,19,F,NA,variable,homogeneous,6,absent,0.970476150512695,1,vertical,vertical,1,0.929406070709228,red,6,NaN,636.089159529932,795.341332995339,NaN,NaN,887.215136548046,839.621618300407,1051.12597701811,644.280285305067,963.910840470068,404.658667004661,712.784863451954,360.378381699593,548.874022981887,555.719714694933,636.089159529932,795.341332995339,0,0,0,0,0,4,horizontal,horizontal,horizontal,vertical,vertical,vertical
1c,13,100152,2,1,65,19,F,NA,variable,homogeneous,6,absent,0.772814989089966,1,horizontal,horizontal,1,0.623529005050659,red,5,NaN,650.114760665419,393.700666434388,NaN,NaN,696.282156015671,832.954091698863,949.885239334581,806.299333565612,1053.60308331891,573.345241866748,903.717843984329,367.045908301137,650.114760665419,393.700666434388,546.39691668109,626.654758133252,0,0,0,0,4,0,vertical,vertical,vertical,horizontal,horizontal,horizontal
1c,13,100152,2,2,66,19,F,NA,variable,homogeneous,4,absent,0.931521892547607,1,horizontal,horizontal,1,0.752938532829285,red,2,NaN,1011.40458100154,742.594190385041,NaN,NaN,657.405809614959,811.404581001536,1011.40458100154,742.594190385041,942.594190385041,388.595418998464,588.595418998464,457.40580961496,0,0,0,0,0,4,0,0,NaN,NaN,vertical,horizontal,vertical,horizontal,none,none
1c,13,100152,2,3,67,19,F,NA,variable,homogeneous,3,present,1.19941997528076,1,vertical,vertical,1,0.647058010101318,red,3,2,576.971974679454,723.626453162816,804.450363641507,345.03883773512,1018.57766167904,731.334709102064,804.450363641507,345.03883773512,576.971974679454,723.626453162816,0,0,0,0,0,0,0,0,4,NaN,NaN,NaN,horizontal,vertical,vertical,none,none,none
