experiment,subject,uniqueID,block,trial,trial_cumulative,age,gender,color_cond_blocking,color_history,shape_type,set_size,distractor,rt,acc,target_orient,response_key,response_made,iti,target_color,target_item,distractor_item,target_X,target_Y,distractor_X,distractor_Y,item1_X,item1_Y,item2_X,item2_Y,item3_X,item3_Y,item4_X,item4_Y,item5_X,item5_Y,item6_X,item6_Y,item1_shape,item2_shape,item3_shape,item4_shape,item5_shape,item6_shape,item1_line,item2_line,item3_line,item4_line,item5_line,item6_line
1c,6,100111,1,1,1,24,F,NA,variable,homogeneous,3,absent,0.669653177261353,0,horizontal,vertical,1,0.658824896812439,green,2,NaN,995.341332995339,436.089159529932,NaN,NaN,844.280285305067,851.125977018113,995.341332995339,436.089159529932,560.378381699593,512.784863451954,0,0,0,0,0,0,0,4,0,NaN,NaN,NaN,vertical,horizontal,vertical,none,none,none
1c,6,100111,1,2,2,24,F,NA,variable,homogeneous,4,absent,1.13040494918823,0,horizontal,vertical,1,0.776474690437317,red,2,NaN,1032.95409169886,703.717843984329,NaN,NaN,696.282156015671,832.954091698863,1032.95409169886,703.717843984329,903.717843984329,367.045908301137,567.045908301137,496.282156015671,0,0,0,0,0,4,0,0,NaN,NaN,horizontal,horizontal,vertical,horizontal,none,none
1c,6,100111,1,3,3,24,F,NA,variable,homogeneous,4,absent,1.5023078918457,1,horizontal,horizontal,1,0.647059917449951,green,1,NaN,721.200666434388,842.519411655264,NaN,NaN,721.200666434388,842.519411655264,1042.51941165526,678.799333565612,878.799333565612,357.480588344736,557.480588344736,521.200666434388,0,0,0,0,4,0,0,0,NaN,NaN,horizontal,vertical,vertical,vertical,none,none
1c,6,100111,1,4,4,24,F,NA,variable,homogeneous,6,absent,1.22130703926086,1,horizontal,horizontal,1,0.647059917449951,red,6,NaN,650.114760665419,806.299333565612,NaN,NaN,903.717843984329,832.954091698863,1053.60308331891,626.654758133252,949.885239334581,393.700666434388,696.282156015671,367.045908301137,546.39691668109,573.345241866748,650.114760665419,806.299333565612,0,0,0,0,0,4,horizontal,horizontal,vertical,horizontal,horizontal,horizontal
1c,6,100111,1,5,5,24,F,NA,variable,homogeneous,6,present,1.17922496795654,1,vertical,vertical,1,1.082364153862,red,3,6,1038.06300875679,508.616172865948,561.936991243214,691.383827134052,760.109211414741,851.86052685176,998.172220171528,760.476699717708,1038.06300875679,508.616172865948,839.890788585259,348.13947314824,601.827779828472,439.523300282291,561.936991243214,691.383827134052,0,0,4,0,0,0,vertical,horizontal,vertical,horizontal,vertical,vertical
1c,6,100111,1,6,6,24,F,NA,variable,homogeneous,3,absent,1.13758897781372,1,horizontal,horizontal,1,0.741179752349854,green,1,NaN,970.628304621509,789.501930496736,NaN,NaN,970.628304621509,789.501930496736,878.799333565612,357.480588344736,550.57236181288,653.017481158529,0,0,0,0,0,0,4,0,0,NaN,NaN,NaN,horizontal,vertical,horizontal,none,none,none
1c,6,100111,1,7,7,24,F,NA,variable,homogeneous,4,present,1.50638389587402,0,horizontal,vertical,1,1.082364153862,green,1,4,643.006323791957,800.942742169714,599.057257830286,443.006323791957,643.006323791957,800.942742169714,1000.94274216971,756.993676208043,956.993676208043,399.057257830286,599.057257830286,443.006323791957,0,0,0,0,4,0,0,0,NaN,NaN,horizontal,horizontal,horizontal,vertical,none,none
1c,6,100111,1,8,8,24,F,NA,variable,homogeneous,3,absent,1.25698804855347,1,vertical,vertical,1,0.611764979362488,red,3,NaN,734.001143498857,353.688914296288,NaN,NaN,619.68777079743,780.31222920257,1046.31108570371,665.998856501143,734.001143498857,353.688914296288,0,0,0,0,0,0,0,0,4,NaN,NaN,NaN,vertical,vertical,vertical,none,none,none
1c,6,100111,1,9,9,24,F,NA,variable,homogeneous,5,present,1.34895920753479,0,horizontal,vertical,1,0.929419422149658,green,2,5,1054.65053136242,586.654331158049,601.827779828472,760.476699717708,891.383827134052,838.063008756786,1054.65053136242,586.654331158049,865.998856501143,353.688914296288,586.139005173917,461.117046071168,601.827779828472,760.476699717708,0,0,0,4,0,0,0,NaN,vertical,horizontal,horizontal,horizontal,horizontal,none
1c,6,100111,1,10,10,24,F,NA,variable,homogeneous,5,absent,1.26410698890686,1,horizontal,horizontal,1,0.611764979362488,red,4,NaN,593.700666434388,450.114760665419,NaN,NaN,878.799333565612,842.519411655264,1055,600,878.799333565612,357.480588344736,593.700666434388,450.114760665419,593.700666434388,749.885239334581,0,0,0,0,0,4,0,NaN,horizontal,vertical,vertical,horizontal,vertical,none
1c,6,100111,1,11,11,24,F,NA,variable,homogeneous,3,absent,0.883004188537598,1,vertical,vertical,1,0.870594525337219,green,1,NaN,822.224714400653,854.029648013395,NaN,NaN,822.224714400653,854.029648013395,1008.88377129369,453.738008730483,568.891514305654,492.232343256122,0,0,0,0,0,0,4,0,0,NaN,NaN,NaN,vertical,vertical,vertical,none,none,none
1c,6,100111,1,12,12,24,F,NA,variable,homogeneous,6,absent,1.05017590522766,1,vertical,vertical,1,1.05883419513702,red,5,NaN,545.03883773512,595.549636358493,NaN,NaN,923.626453162816,823.028025320546,1054.96116226488,604.450363641507,931.334709102064,381.422338320961,676.373546837184,376.971974679454,545.03883773512,595.549636358493,668.665290897936,818.577661679039,0,0,0,0,4,0,vertical,vertical,horizontal,vertical,vertical,horizontal
1c,6,100111,1,13,13,24,F,NA,variable,homogeneous,5,present,1.15703582763672,1,vertical,vertical,1,0.682354855537414,green,2,1,960.476699717708,798.172220171528,661.117046071168,813.860994826083,661.117046071168,813.860994826083,960.476699717708,798.172220171528,1038.06300875679,508.616172865948,786.654331158049,345.349468637584,553.688914296288,534.001143498857,0,0,0,4,0,0,0,NaN,horizontal,vertical,horizontal,vertical,vertical,none
1c,6,100111,1,14,14,24,F,NA,variable,homogeneous,5,present,0.86393404006958,1,vertical,vertical,1,0.976479339599609,green,2,1,1048.46436652023,542.637481142314,931.334709102064,818.577661679039,931.334709102064,818.577661679039,1048.46436652023,542.637481142314,822.224714400653,345.970351986605,565.271262369628,500.363562235235,632.704947607421,792.450942956807,0,0,0,4,0,0,0,NaN,horizontal,vertical,horizontal,horizontal,vertical,none
1c,6,100111,1,15,15,24,F,NA,variable,homogeneous,3,present,0.923119068145752,1,horizontal,horizontal,1,1.09412913322449,red,1,3,596.34794493794,753.462830903772,768.923317431687,346.900731331463,596.34794493794,753.462830903772,1034.72873763037,699.636437764765,768.923317431687,346.900731331463,0,0,0,0,0,0,4,0,0,NaN,NaN,NaN,horizontal,vertical,horizontal,none,none,none
1c,6,100111,1,16,16,24,F,NA,variable,homogeneous,4,absent,0.969352960586548,1,vertical,vertical,1,0.776474690437317,green,3,NaN,857.362518857686,351.535633479765,NaN,NaN,742.637481142314,848.464366520235,1048.46436652023,657.362518857686,857.362518857686,351.535633479765,551.535633479765,542.637481142314,0,0,0,0,0,0,4,0,NaN,NaN,horizontal,horizontal,vertical,vertical,none,none
1c,6,100111,1,17,17,24,F,NA,variable,homogeneous,6,absent,0.982480049133301,1,vertical,vertical,1,0.882359504699707,green,4,NaN,676.373546837184,376.971974679454,NaN,NaN,923.626453162816,823.028025320546,1054.96116226488,604.450363641507,931.334709102064,381.422338320961,676.373546837184,376.971974679454,545.03883773512,595.549636358493,668.665290897936,818.577661679039,0,0,0,4,0,0,vertical,horizontal,vertical,vertical,horizontal,vertical
1c,6,100111,1,18,18,24,F,NA,variable,homogeneous,6,present,0.998262166976929,1,horizontal,horizontal,1,1.01177427768707,red,5,2,657.405809614959,388.595418998464,942.594190385041,811.404581001536,688.215357568785,829.192481806288,942.594190385041,811.404581001536,1054.37883281626,582.212099195248,911.784642431215,370.807518193712,657.405809614959,388.595418998464,545.621167183745,617.787900804752,0,0,0,0,4,0,horizontal,horizontal,vertical,horizontal,horizontal,horizontal
1c,6,100111,1,19,19,24,F,NA,variable,homogeneous,5,absent,0.79606294631958,1,horizontal,horizontal,1,1.07059917449951,green,4,NaN,636.089159529932,404.658667004661,NaN,NaN,817.787900804752,854.378832816255,1047.42541020038,661.690083377915,935.129412379467,383.747735480111,636.089159529932,404.658667004661,563.568117085469,695.524681321058,0,0,0,0,0,4,0,NaN,horizontal,horizontal,horizontal,horizontal,vertical,none
1c,6,100111,1,20,20,24,F,NA,variable,homogeneous,6,absent,NaN,0,horizontal,none,0,0.717649793624878,green,1,NaN,684.232422566416,827.206663668034,NaN,NaN,684.232422566416,827.206663668034,938.882953928832,813.860994826083,1054.65053136242,586.654331158049,915.767577433584,372.793336331966,661.117046071168,386.139005173917,545.349468637584,613.345668841951,4,0,0,0,0,0,horizontal,horizontal,horizontal,horizontal,horizontal,vertical
1c,6,100111,1,21,21,24,F,NA,variable,homogeneous,3,absent,1.2581570148468,1,horizontal,horizontal,1,0.952949380874634,red,2,NaN,1011.40458100154,457.40580961496,NaN,NaN,817.787900804752,854.378832816255,1011.40458100154,457.40580961496,570.807518193712,488.215357568785,0,0,0,0,0,0,0,4,0,NaN,NaN,NaN,horizontal,horizontal,vertical,none,none,none
