experiment,subject,uniqueID,block,trial,trial_cumulative,age,gender,color_cond_blocking,color_history,shape_type,set_size,distractor,rt,acc,target_orient,response_key,response_made,iti,target_color,target_item,distractor_item,target_X,target_Y,distractor_X,distractor_Y,item1_X,item1_Y,item2_X,item2_Y,item3_X,item3_Y,item4_X,item4_Y,item5_X,item5_Y,item6_X,item6_Y,item1_shape,item2_shape,item3_shape,item4_shape,item5_shape,item6_shape,item1_line,item2_line,item3_line,item4_line,item5_line,item6_line
1c,5,100131,1,1,1,20,F,NA,variable,homogeneous,3,present,1.82530307769775,1,horizontal,horizontal,1,1.05880239486694,red,2,1,1011.40458100154,457.40580961496,817.787900804752,854.378832816255,817.787900804752,854.378832816255,1011.40458100154,457.40580961496,570.807518193712,488.215357568785,0,0,0,0,0,0,0,4,0,NaN,NaN,NaN,horizontal,horizontal,horizontal,none,none,none
1c,5,100131,1,2,2,20,F,NA,variable,homogeneous,3,absent,0.985687017440796,1,horizontal,horizontal,1,0.811754951477051,red,2,NaN,927.5,379.163522034968,NaN,NaN,927.5,820.836477965032,927.5,379.163522034968,545,600,0,0,0,0,0,0,0,4,0,NaN,NaN,NaN,vertical,horizontal,horizontal,none,none,none
1c,5,100131,1,3,3,20,F,NA,variable,homogeneous,6,absent,0.826372861862183,1,horizontal,horizontal,1,1.05880239486694,green,1,NaN,848.656293821019,850.314931779154,NaN,NaN,848.656293821019,850.314931779154,1041.10723677783,683.019879386575,992.450942956807,432.704947607421,751.343706178981,349.685068220846,558.892763222174,516.980120613425,607.549057043193,767.295052392579,4,0,0,0,0,0,horizontal,vertical,horizontal,vertical,vertical,vertical
1c,5,100131,1,4,4,20,F,NA,variable,homogeneous,6,present,0.577260971069336,1,horizontal,horizontal,1,0.694113311767578,green,4,3,768.923317431687,346.900731331463,1003.65205506206,446.537169096228,831.076682568313,853.099268668537,1034.72873763037,699.636437764765,1003.65205506206,446.537169096228,768.923317431687,346.900731331463,565.271262369628,500.363562235235,596.34794493794,753.462830903772,0,0,0,4,0,0,horizontal,horizontal,vertical,horizontal,vertical,horizontal
1c,5,100131,1,5,5,20,F,NA,variable,homogeneous,6,present,0.641005039215088,1,horizontal,horizontal,1,1.01174573898315,green,6,3,581.422338320961,731.334709102064,1018.57766167904,468.665290897936,804.450363641507,854.96116226488,1023.02802532055,723.626453162816,1018.57766167904,468.665290897936,795.549636358493,345.03883773512,576.971974679454,476.373546837184,581.422338320961,731.334709102064,0,0,0,0,0,4,vertical,horizontal,vertical,vertical,horizontal,horizontal
1c,5,100131,1,6,6,20,F,NA,variable,homogeneous,6,absent,0.623253107070923,1,horizontal,horizontal,1,0.635292491912842,green,3,NaN,1046.31108570371,534.001143498857,NaN,NaN,734.001143498857,846.311085703712,980.31222920257,780.31222920257,1046.31108570371,534.001143498857,865.998856501143,353.688914296288,619.68777079743,419.68777079743,553.688914296288,665.998856501143,0,0,4,0,0,0,vertical,vertical,horizontal,horizontal,vertical,vertical
1c,5,100131,1,7,7,20,F,NA,variable,homogeneous,4,absent,0.605291128158569,1,horizontal,horizontal,1,0.870575771331787,green,1,NaN,960.476699717708,798.172220171528,NaN,NaN,960.476699717708,798.172220171528,998.172220171528,439.523300282291,639.523300282292,401.827779828472,601.827779828472,760.476699717708,0,0,0,0,4,0,0,0,NaN,NaN,horizontal,vertical,vertical,vertical,none,none
1c,5,100131,1,8,8,20,F,NA,variable,homogeneous,5,present,0.534265041351318,1,horizontal,horizontal,1,0.835283279418945,green,2,5,1047.42541020038,661.690083377915,563.568117085469,695.524681321058,817.787900804752,854.378832816255,1047.42541020038,661.690083377915,935.129412379467,383.747735480111,636.089159529932,404.658667004661,563.568117085469,695.524681321058,0,0,0,4,0,0,0,NaN,horizontal,horizontal,horizontal,horizontal,horizontal,none
1c,5,100131,1,9,9,20,F,NA,variable,homogeneous,5,absent,0.906110048294067,1,vertical,vertical,1,0.847047443389893,red,1,NaN,835.489140744817,852.518357529101,NaN,NaN,835.489140744817,852.518357529101,1051.12597701811,644.280285305067,919.715248510402,374.848363820974,622.862115532956,416.568350913644,570.807518193712,711.784642431215,0,0,4,0,0,0,0,NaN,vertical,horizontal,vertical,vertical,vertical,none
1c,5,100131,1,10,10,20,F,NA,variable,homogeneous,4,present,0.811935901641846,0,horizontal,vertical,1,0.776462459564209,red,2,4,1003.65205506206,446.537169096228,596.34794493794,753.462830903772,953.462830903772,803.65205506206,1003.65205506206,446.537169096228,646.537169096228,396.34794493794,596.34794493794,753.462830903772,0,0,0,0,0,4,0,0,NaN,NaN,horizontal,horizontal,horizontal,vertical,none,none
1c,5,100131,1,11,11,20,F,NA,variable,homogeneous,3,absent,1.21753597259521,1,vertical,vertical,1,0.658820819854736,green,2,NaN,1051.12597701811,644.280285305067,NaN,NaN,636.089159529932,795.341332995339,1051.12597701811,644.280285305067,712.784863451954,360.378381699593,0,0,0,0,0,0,0,4,0,NaN,NaN,NaN,horizontal,vertical,horizontal,none,none,none
1c,5,100131,1,12,12,20,F,NA,variable,homogeneous,6,present,0.756824970245361,1,horizontal,horizontal,1,0.741169967651367,red,1,2,751.343706178981,850.314931779154,992.450942956807,767.295052392579,751.343706178981,850.314931779154,992.450942956807,767.295052392579,1041.10723677783,516.980120613425,848.656293821019,349.685068220846,607.549057043193,432.704947607421,558.892763222174,683.019879386575,4,0,0,0,0,0,horizontal,horizontal,vertical,horizontal,horizontal,vertical
1c,5,100131,1,13,13,20,F,NA,variable,homogeneous,6,absent,0.540846109390259,1,horizontal,horizontal,1,1.03527406692505,red,2,NaN,983.431649086356,777.137884467044,NaN,NaN,738.309916622085,847.425410200379,983.431649086356,777.137884467044,1045.12173246427,529.712474266665,861.690083377915,352.574589799621,616.568350913644,422.862115532956,554.878267535729,670.287525733335,0,4,0,0,0,0,horizontal,horizontal,horizontal,vertical,horizontal,vertical
1c,5,100131,1,14,14,20,F,NA,variable,homogeneous,6,absent,0.571792840957642,1,horizontal,horizontal,1,0.999981575012207,red,2,NaN,927.5,820.836477965032,NaN,NaN,672.5,820.836477965032,927.5,820.836477965032,1055,600,927.5,379.163522034968,672.5,379.163522034968,545,600,0,4,0,0,0,0,vertical,horizontal,vertical,horizontal,vertical,horizontal
1c,5,100131,1,15,15,20,F,NA,variable,homogeneous,6,absent,0.863381147384644,1,vertical,vertical,1,0.98821741104126,green,5,NaN,581.422338320961,468.665290897936,NaN,NaN,795.549636358493,854.96116226488,1018.57766167904,731.334709102064,1023.02802532055,476.373546837184,804.450363641507,345.03883773512,581.422338320961,468.665290897936,576.971974679454,723.626453162816,0,0,0,0,4,0,horizontal,vertical,horizontal,vertical,vertical,vertical
1c,5,100131,1,16,16,20,F,NA,variable,homogeneous,5,absent,0.752405881881714,1,horizontal,horizontal,1,0.6,green,1,NaN,899.636437764765,834.728737630372,NaN,NaN,899.636437764765,834.728737630372,1054.0296480134,577.775285599347,857.362518857686,351.535633479765,581.422338320961,468.665290897936,607.549057043193,767.295052392579,0,0,4,0,0,0,0,NaN,horizontal,horizontal,horizontal,vertical,horizontal,none
1c,5,100131,1,17,17,20,F,NA,variable,homogeneous,3,absent,0.730782985687256,1,vertical,vertical,1,0.72940580368042,red,3,NaN,563.568117085469,695.524681321058,NaN,NaN,1000.94274216971,756.993676208043,835.489140744817,347.4816424709,563.568117085469,695.524681321058,0,0,0,0,0,0,0,0,4,NaN,NaN,NaN,horizontal,vertical,vertical,none,none,none
1c,5,100131,1,18,18,20,F,NA,variable,homogeneous,4,present,0.753279209136963,1,vertical,vertical,1,0.788226623535156,green,3,2,891.383827134052,361.936991243214,1038.06300875679,691.383827134052,708.616172865948,838.063008756786,1038.06300875679,691.383827134052,891.383827134052,361.936991243214,561.936991243214,508.616172865948,0,0,0,0,0,0,4,0,NaN,NaN,vertical,vertical,vertical,vertical,none,none
1c,5,100131,1,19,19,20,F,NA,variable,homogeneous,5,present,0.768920183181763,1,vertical,vertical,1,0.611764163970947,green,5,3,574.848363820974,719.715248510402,911.784642431215,370.807518193712,844.280285305067,851.125977018113,1052.5183575291,635.489140744817,911.784642431215,370.807518193712,616.568350913644,422.862115532956,574.848363820974,719.715248510402,0,0,0,0,0,0,4,NaN,horizontal,horizontal,horizontal,vertical,vertical,none
1c,5,100131,1,20,20,20,F,NA,variable,homogeneous,3,absent,0.691241025924683,1,horizontal,horizontal,1,0.741169967651367,red,2,NaN,986.495193912888,426.090418184063,NaN,NaN,857.362518857686,848.464366520235,986.495193912888,426.090418184063,556.142287229426,525.445215295702,0,0,0,0,0,0,0,4,0,NaN,NaN,NaN,horizontal,horizontal,horizontal,none,none,none
1c,5,100131,1,21,21,20,F,NA,variable,homogeneous,3,absent,1.80995583534241,1,vertical,vertical,1,1.03527406692505,red,2,NaN,1023.02802532055,476.373546837184,NaN,NaN,795.549636358493,854.96116226488,1023.02802532055,476.373546837184,581.422338320961,468.665290897936,0,0,0,0,0,0,0,4,0,NaN,NaN,NaN,vertical,vertical,vertical,none,none,none
1c,5,100131,1,22,22,20,F,NA,variable,homogeneous,6,present,0.810909032821655,1,vertical,vertical,1,0.835283279418945,green,6,5,567.045908301137,703.717843984329,593.700666434388,450.114760665419,773.345241866748,853.60308331891,1006.29933356561,749.885239334581,1032.95409169886,496.282156015671,826.654758133252,346.39691668109,593.700666434388,450.114760665419,567.045908301137,703.717843984329,0,0,0,0,0,4,horizontal,horizontal,horizontal,vertical,vertical,vertical
1c,5,100131,1,23,23,20,F,NA,variable,homogeneous,5,present,0.913800001144409,1,vertical,vertical,1,0.705877475738525,red,4,5,684.232422566416,372.793336331966,548.13947314824,639.890788585259,760.109211414741,851.86052685176,1027.20666366803,715.767577433584,980.31222920257,419.68777079743,684.232422566416,372.793336331966,548.13947314824,639.890788585259,0,0,0,0,0,4,0,NaN,horizontal,horizontal,vertical,vertical,horizontal,none
1c,5,100131,1,24,24,20,F,NA,variable,homogeneous,3,present,0.720602989196777,1,horizontal,horizontal,1,1.03527406692505,green,3,2,548.874022981887,555.719714694933,963.910840470068,404.658667004661,887.215136548046,839.621618300407,963.910840470068,404.658667004661,548.874022981887,555.719714694933,0,0,0,0,0,0,0,0,4,NaN,NaN,NaN,horizontal,vertical,horizontal,none,none,none
1c,5,100131,1,25,25,20,F,NA,variable,homogeneous,4,present,0.734331130981445,1,horizontal,horizontal,1,0.952924919128418,green,1,2,708.616172865948,838.063008756786,1038.06300875679,691.383827134052,708.616172865948,838.063008756786,1038.06300875679,691.383827134052,891.383827134052,361.936991243214,561.936991243214,508.616172865948,0,0,0,0,4,0,0,0,NaN,NaN,horizontal,vertical,horizontal,horizontal,none,none
1c,5,100131,1,26,26,20,F,NA,variable,homogeneous,6,absent,0.669909000396729,1,vertical,vertical,1,0.635292491912842,red,3,NaN,1016.25226451989,464.870587620533,NaN,NaN,808.899371659138,854.844660889869,1025.15163617903,719.715248510402,1016.25226451989,464.870587620533,791.100628340862,345.155339110131,574.848363820974,480.284751489598,583.747735480111,735.129412379467,0,0,4,0,0,0,vertical,horizontal,vertical,horizontal,horizontal,vertical
1c,5,100131,1,27,27,20,F,NA,variable,homogeneous,3,present,0.900131940841675,1,horizontal,horizontal,1,1.0235099029541,red,1,3,956.993676208043,800.942742169714,547.481642470899,635.489140744817,956.993676208043,800.942742169714,895.524681321058,363.568117085469,547.481642470899,635.489140744817,0,0,0,0,0,0,4,0,0,NaN,NaN,NaN,horizontal,vertical,vertical,none,none,none
1c,5,100131,1,28,28,20,F,NA,variable,homogeneous,5,present,0.757415056228638,1,horizontal,horizontal,1,0.964689083099365,red,2,4,967.295052392579,792.450942956807,777.775285599347,345.970351986605,668.665290897936,818.577661679039,967.295052392579,792.450942956807,1034.72873763037,500.363562235235,777.775285599347,345.970351986605,551.535633479765,542.637481142314,0,0,0,4,0,0,0,NaN,horizontal,horizontal,vertical,vertical,vertical,none
1c,5,100131,1,29,29,20,F,NA,variable,homogeneous,6,absent,0.749206781387329,1,vertical,vertical,1,0.811754951477051,green,1,NaN,746.982518841471,849.42763818712,NaN,NaN,746.982518841471,849.42763818712,989.501930496736,770.628304621509,1042.51941165526,521.200666434388,853.017481158529,350.57236181288,610.498069503264,429.371695378491,557.480588344736,678.799333565612,4,0,0,0,0,0,vertical,horizontal,horizontal,vertical,vertical,vertical
1c,5,100131,1,30,30,20,F,NA,variable,homogeneous,5,absent,0.696852922439575,1,horizontal,horizontal,1,0.835283279418945,green,2,NaN,1031.10848569435,707.767656743878,NaN,NaN,768.923317431687,853.099268668537,1031.10848569435,707.767656743878,973.909581815937,413.504806087112,676.373546837184,376.971974679454,549.685068220846,648.656293821019,0,0,0,4,0,0,0,NaN,horizontal,horizontal,horizontal,horizontal,vertical,none
1c,5,100131,1,31,31,20,F,NA,variable,homogeneous,6,present,0.768799066543579,1,vertical,vertical,1,0.694113311767578,green,4,3,746.982518841471,350.57236181288,989.501930496736,429.371695378491,853.017481158529,849.42763818712,1042.51941165526,678.799333565612,989.501930496736,429.371695378491,746.982518841471,350.57236181288,557.480588344736,521.200666434388,610.498069503264,770.628304621509,0,0,0,4,0,0,vertical,vertical,horizontal,vertical,vertical,vertical
1c,5,100131,1,32,32,20,F,NA,variable,homogeneous,6,present,0.72881293296814,1,vertical,vertical,1,1.0235099029541,red,6,4,545.155339110131,608.899371659138,919.715248510402,374.848363820974,680.284751489598,825.151636179026,935.129412379467,816.252264519889,1054.84466088987,591.100628340862,919.715248510402,374.848363820974,664.870587620533,383.747735480111,545.155339110131,608.899371659138,0,0,0,0,0,4,vertical,vertical,vertical,horizontal,horizontal,vertical
1c,5,100131,1,33,33,20,F,NA,variable,homogeneous,6,present,0.771782875061035,1,horizontal,horizontal,1,0.799990787506104,red,1,2,729.712474266665,845.121732464271,977.137884467044,783.431649086356,729.712474266665,845.121732464271,977.137884467044,783.431649086356,1047.42541020038,538.309916622085,870.287525733335,354.878267535729,622.862115532956,416.568350913644,552.574589799621,661.690083377915,4,0,0,0,0,0,horizontal,vertical,horizontal,horizontal,vertical,vertical
