experiment,subject,uniqueID,block,trial,trial_cumulative,age,gender,color_cond_blocking,color_history,shape_type,set_size,distractor,rt,acc,target_orient,response_key,response_made,iti,target_color,target_item,distractor_item,target_X,target_Y,distractor_X,distractor_Y,item1_X,item1_Y,item2_X,item2_Y,item3_X,item3_Y,item4_X,item4_Y,item5_X,item5_Y,item6_X,item6_Y,item1_shape,item2_shape,item3_shape,item4_shape,item5_shape,item6_shape,item1_line,item2_line,item3_line,item4_line,item5_line,item6_line
1c,22,100165,1,1,1,21,F,NA,variable,homogeneous,5,present,1.09986710548401,1,horizontal,horizontal,1,0.952936188379923,green,2,1,1048.46436652023,657.362518857686,822.224714400653,854.029648013395,822.224714400653,854.029648013395,1048.46436652023,657.362518857686,931.334709102064,381.422338320961,632.704947607421,407.549057043193,565.271262369628,699.636437764765,0,0,0,4,0,0,0,NaN,vertical,horizontal,vertical,horizontal,horizontal,none
1c,22,100165,1,2,2,21,F,NA,variable,homogeneous,3,absent,1.33109593391418,1,horizontal,horizontal,1,0.870584411091275,red,2,NaN,1047.42541020038,538.309916622085,NaN,NaN,729.712474266665,845.121732464271,1047.42541020038,538.309916622085,622.862115532956,416.568350913644,0,0,0,0,0,0,0,4,0,NaN,NaN,NaN,vertical,horizontal,horizontal,none,none,none
1c,22,100165,1,3,3,21,F,NA,variable,homogeneous,5,present,1.79259300231934,1,vertical,vertical,1,0.717645396126641,red,3,4,1031.10848569435,492.232343256122,768.923317431687,346.900731331463,676.373546837184,823.028025320546,973.909581815937,786.495193912888,1031.10848569435,492.232343256122,768.923317431687,346.900731331463,549.685068220846,551.343706178981,0,0,0,0,4,0,0,NaN,vertical,horizontal,vertical,vertical,horizontal,none
1c,22,100165,1,4,4,21,F,NA,variable,homogeneous,6,absent,0.859225988388062,1,horizontal,horizontal,1,0.941171648767259,green,4,NaN,915.767577433584,372.793336331966,NaN,NaN,684.232422566416,827.206663668034,938.882953928832,813.860994826083,1054.65053136242,586.654331158049,915.767577433584,372.793336331966,661.117046071168,386.139005173917,545.349468637584,613.345668841951,0,0,0,4,0,0,horizontal,vertical,horizontal,horizontal,horizontal,vertical
1c,22,100165,1,5,5,21,F,NA,variable,homogeneous,3,present,1.15343284606934,1,vertical,vertical,1,0.635293618837992,green,2,3,977.137884467044,416.568350913644,552.574589799621,538.309916622085,870.287525733335,845.121732464271,977.137884467044,416.568350913644,552.574589799621,538.309916622085,0,0,0,0,0,0,0,4,0,NaN,NaN,NaN,horizontal,vertical,vertical,none,none,none
1c,22,100165,1,6,6,21,F,NA,variable,homogeneous,6,absent,1.25774002075195,1,horizontal,horizontal,1,0.658822698063321,red,6,NaN,554.878267535729,670.287525733335,NaN,NaN,738.309916622085,847.425410200379,983.431649086356,777.137884467044,1045.12173246427,529.712474266665,861.690083377915,352.574589799621,616.568350913644,422.862115532956,554.878267535729,670.287525733335,0,0,0,0,0,4,horizontal,vertical,horizontal,horizontal,vertical,horizontal
1c,22,100165,1,7,7,21,F,NA,variable,homogeneous,3,absent,0.994822978973389,1,vertical,vertical,1,0.976465267605252,red,2,NaN,831.076682568313,346.900731331463,NaN,NaN,1003.65205506206,753.462830903772,831.076682568313,346.900731331463,565.271262369628,699.636437764765,0,0,0,0,0,0,0,4,0,NaN,NaN,NaN,vertical,vertical,vertical,none,none,none
1c,22,100165,1,8,8,21,F,NA,variable,homogeneous,5,absent,0.579430818557739,1,vertical,vertical,1,1.02352342605591,red,3,NaN,813.345668841951,345.349468637584,NaN,NaN,938.882953928832,813.860994826083,1046.31108570371,534.001143498857,813.345668841951,345.349468637584,561.936991243214,508.616172865948,639.523300282292,798.172220171528,0,0,0,0,4,0,0,NaN,vertical,vertical,vertical,vertical,vertical,none
1c,22,100165,1,9,9,21,F,NA,variable,homogeneous,6,absent,1.41331696510315,1,horizontal,horizontal,1,0.705880856513977,green,1,NaN,861.690083377915,847.425410200379,NaN,NaN,861.690083377915,847.425410200379,1045.12173246427,670.287525733335,983.431649086356,422.862115532956,738.309916622085,352.574589799621,554.878267535729,529.712474266665,616.568350913644,777.137884467044,4,0,0,0,0,0,horizontal,vertical,horizontal,vertical,horizontal,horizontal
1c,22,100165,1,10,10,21,F,NA,variable,homogeneous,3,present,1.32161498069763,1,horizontal,horizontal,1,0.788232633802626,red,1,3,813.345668841951,854.650531362416,572.793336331966,484.232422566416,813.345668841951,854.650531362416,1013.86099482608,461.117046071168,572.793336331966,484.232422566416,0,0,0,0,0,0,4,0,0,NaN,NaN,NaN,horizontal,vertical,vertical,none,none,none
1c,22,100165,1,11,11,21,F,NA,variable,homogeneous,6,absent,1.28115701675415,1,vertical,vertical,1,0.647058158450656,green,2,NaN,1000.94274216971,756.993676208043,NaN,NaN,764.510859255183,852.518357529101,1000.94274216971,756.993676208043,1036.43188291453,504.475318678942,835.489140744817,347.4816424709,599.057257830286,443.006323791957,563.568117085469,695.524681321058,0,4,0,0,0,0,horizontal,vertical,horizontal,horizontal,horizontal,vertical
1c,22,100165,1,12,12,21,F,NA,variable,homogeneous,6,present,0.840720891952515,1,horizontal,horizontal,1,0.882348950703939,red,1,4,791.100628340862,854.844660889869,808.899371659138,345.155339110131,791.100628340862,854.844660889869,1016.25226451989,735.129412379467,1025.15163617903,480.284751489598,808.899371659138,345.155339110131,583.747735480111,464.870587620533,574.848363820974,719.715248510402,4,0,0,0,0,0,horizontal,vertical,horizontal,vertical,vertical,horizontal
1c,22,100165,1,13,13,21,F,NA,variable,homogeneous,4,present,0.985739946365356,0,vertical,horizontal,1,0.79999717341529,red,3,1,804.450363641507,345.03883773512,795.549636358493,854.96116226488,795.549636358493,854.96116226488,1054.96116226488,604.450363641507,804.450363641507,345.03883773512,545.03883773512,595.549636358493,0,0,0,0,0,0,4,0,NaN,NaN,horizontal,horizontal,vertical,vertical,none,none
1c,22,100165,1,14,14,21,F,NA,variable,homogeneous,3,present,0.886560916900635,1,horizontal,horizontal,1,0.847055331865946,green,3,2,629.371695378491,410.498069503264,1049.42763818712,546.982518841471,721.200666434388,842.519411655264,1049.42763818712,546.982518841471,629.371695378491,410.498069503264,0,0,0,0,0,0,0,0,4,NaN,NaN,NaN,horizontal,horizontal,horizontal,none,none,none
1c,22,100165,1,15,15,21,F,NA,variable,homogeneous,3,present,1.74533915519714,1,vertical,vertical,1,1.04705250528124,red,3,2,591.116228706307,453.738008730483,1031.10848569435,492.232343256122,777.775285599347,854.029648013395,1031.10848569435,492.232343256122,591.116228706307,453.738008730483,0,0,0,0,0,0,0,0,4,NaN,NaN,NaN,horizontal,vertical,vertical,none,none,none
1c,22,100165,1,16,16,21,F,NA,variable,homogeneous,6,present,1.67284297943115,1,vertical,vertical,1,1.02352342605591,red,1,5,760.109211414741,851.86052685176,601.827779828472,439.523300282291,760.109211414741,851.86052685176,998.172220171528,760.476699717708,1038.06300875679,508.616172865948,839.890788585259,348.13947314824,601.827779828472,439.523300282291,561.936991243214,691.383827134052,4,0,0,0,0,0,vertical,vertical,horizontal,vertical,horizontal,horizontal
1c,22,100165,1,17,17,21,F,NA,variable,homogeneous,5,absent,1.09468913078308,1,vertical,vertical,1,0.99999434683058,green,3,NaN,970.628304621509,410.498069503264,NaN,NaN,773.345241866748,853.60308331891,1032.95409169886,703.717843984329,970.628304621509,410.498069503264,672.5,379.163522034968,550.57236181288,653.017481158529,0,0,0,0,4,0,0,NaN,vertical,vertical,vertical,vertical,vertical,none
1c,22,100165,1,18,18,21,F,NA,variable,homogeneous,4,absent,1.22074198722839,1,horizontal,horizontal,1,0.99999434683058,green,1,NaN,622.862115532956,783.431649086356,NaN,NaN,622.862115532956,783.431649086356,983.431649086356,777.137884467044,977.137884467044,416.568350913644,616.568350913644,422.862115532956,0,0,0,0,4,0,0,0,NaN,NaN,horizontal,vertical,horizontal,vertical,none,none
1c,22,100165,1,19,19,21,F,NA,variable,homogeneous,5,absent,1.01460194587708,1,vertical,vertical,1,1.07058158450656,red,4,NaN,646.537169096228,396.34794493794,NaN,NaN,804.450363641507,854.96116226488,1043.85771277057,674.554784704298,946.261991269517,391.116228706307,646.537169096228,396.34794493794,558.892763222174,683.019879386575,0,0,0,0,0,4,0,NaN,horizontal,horizontal,horizontal,vertical,horizontal,none
