experiment,subject,uniqueID,block,trial,trial_cumulative,age,gender,color_cond_blocking,color_history,shape_type,set_size,distractor,rt,acc,target_orient,response_key,response_made,iti,target_color,target_item,distractor_item,target_X,target_Y,distractor_X,distractor_Y,item1_X,item1_Y,item2_X,item2_Y,item3_X,item3_Y,item4_X,item4_Y,item5_X,item5_Y,item6_X,item6_Y,item1_shape,item2_shape,item3_shape,item4_shape,item5_shape,item6_shape,item1_line,item2_line,item3_line,item4_line,item5_line,item6_line
1c,9,100149,1,11,11,18,F,NA,variable,homogeneous,3,present,0.710488080978394,1,horizontal,horizontal,1,0.694116477966309,green,3,2,552.574589799621,661.690083377915,870.287525733335,354.878267535729,977.137884467044,783.431649086356,870.287525733335,354.878267535729,552.574589799621,661.690083377915,0,0,0,0,0,0,0,0,4,NaN,NaN,NaN,vertical,horizontal,horizontal,none,none,none
1c,9,100149,1,12,12,18,F,NA,variable,homogeneous,6,absent,0.654589891433716,1,vertical,vertical,1,0.68235191822052,red,3,NaN,1031.10848569435,492.232343256122,NaN,NaN,777.775285599347,854.029648013395,1008.88377129369,746.261991269517,1031.10848569435,492.232343256122,822.224714400653,345.970351986605,591.116228706307,453.738008730483,568.891514305654,707.767656743878,0,0,4,0,0,0,vertical,horizontal,vertical,vertical,vertical,horizontal
1c,9,100149,1,13,13,18,F,NA,variable,homogeneous,4,absent,0.713398218154907,1,vertical,vertical,1,0.882349433898926,green,3,NaN,973.909581815937,413.504806087112,NaN,NaN,626.090418184063,786.495193912888,986.495193912888,773.909581815937,973.909581815937,413.504806087112,613.504806087112,426.090418184063,0,0,0,0,0,0,4,0,NaN,NaN,horizontal,vertical,vertical,horizontal,none,none
1c,9,100149,1,14,14,18,F,NA,variable,homogeneous,4,present,0.755651950836182,1,vertical,vertical,1,0.6,green,3,4,960.476699717708,401.827779828472,601.827779828472,439.523300282291,639.523300282292,798.172220171528,998.172220171528,760.476699717708,960.476699717708,401.827779828472,601.827779828472,439.523300282291,0,0,0,0,0,0,4,0,NaN,NaN,vertical,vertical,vertical,horizontal,none,none
1c,9,100149,1,15,15,18,F,NA,variable,homogeneous,4,present,0.854645013809204,1,horizontal,horizontal,1,0.976465911865234,red,4,3,599.057257830286,443.006323791957,956.993676208043,399.057257830286,643.006323791957,800.942742169714,1000.94274216971,756.993676208043,956.993676208043,399.057257830286,599.057257830286,443.006323791957,0,0,0,0,0,0,0,4,NaN,NaN,horizontal,horizontal,vertical,horizontal,none,none
1c,9,100149,1,16,16,18,F,NA,variable,homogeneous,6,present,0.77836799621582,0,horizontal,vertical,1,0.92940767288208,green,2,3,1047.42541020038,661.690083377915,977.137884467044,416.568350913644,870.287525733335,845.121732464271,1047.42541020038,661.690083377915,977.137884467044,416.568350913644,729.712474266665,354.878267535729,552.574589799621,538.309916622085,622.862115532956,783.431649086356,0,4,0,0,0,0,vertical,horizontal,vertical,vertical,vertical,vertical
1c,9,100149,1,17,17,18,F,NA,variable,homogeneous,3,absent,0.715820074081421,1,vertical,vertical,1,0.905878553390503,green,2,NaN,935.129412379467,383.747735480111,NaN,NaN,919.715248510402,825.151636179026,935.129412379467,383.747735480111,545.155339110131,591.100628340862,0,0,0,0,0,0,0,4,0,NaN,NaN,NaN,vertical,vertical,vertical,none,none,none
1c,9,100149,1,18,18,18,F,NA,variable,homogeneous,3,present,0.68009090423584,1,horizontal,horizontal,1,0.858820314407349,green,2,1,1051.12597701811,555.719714694933,712.784863451954,839.621618300407,712.784863451954,839.621618300407,1051.12597701811,555.719714694933,636.089159529932,404.658667004661,0,0,0,0,0,0,0,4,0,NaN,NaN,NaN,horizontal,horizontal,vertical,none,none,none
1c,9,100149,1,19,19,18,F,NA,variable,homogeneous,4,absent,1.02549600601196,1,vertical,vertical,1,0.988230471611023,red,3,NaN,755.719714694933,348.874022981887,NaN,NaN,844.280285305067,851.125977018113,1051.12597701811,555.719714694933,755.719714694933,348.874022981887,548.874022981887,644.280285305067,0,0,0,0,0,0,4,0,NaN,NaN,horizontal,vertical,vertical,horizontal,none,none
1c,9,100149,1,20,20,18,F,NA,variable,homogeneous,6,present,0.902754068374634,1,vertical,vertical,1,1.02352415084839,red,5,6,545.03883773512,595.549636358493,668.665290897936,818.577661679039,923.626453162816,823.028025320546,1054.96116226488,604.450363641507,931.334709102064,381.422338320961,676.373546837184,376.971974679454,545.03883773512,595.549636358493,668.665290897936,818.577661679039,0,0,0,0,4,0,horizontal,horizontal,horizontal,vertical,vertical,vertical
1c,9,100149,1,21,21,18,F,NA,variable,homogeneous,4,absent,0.677773952484131,1,horizontal,horizontal,1,1.04705327033997,red,2,NaN,1043.85771277057,525.445215295702,NaN,NaN,874.554784704298,843.857712770574,1043.85771277057,525.445215295702,725.445215295702,356.142287229426,556.142287229426,674.554784704298,0,0,0,0,0,4,0,0,NaN,NaN,vertical,horizontal,vertical,vertical,none,none
1c,9,100149,1,22,22,18,F,NA,variable,homogeneous,4,present,0.902253150939941,1,horizontal,horizontal,1,0.741174716949463,green,3,4,915.767577433584,372.793336331966,572.793336331966,484.232422566416,684.232422566416,827.206663668034,1027.20666366803,715.767577433584,915.767577433584,372.793336331966,572.793336331966,484.232422566416,0,0,0,0,0,0,4,0,NaN,NaN,horizontal,horizontal,horizontal,vertical,none,none
1c,9,100149,1,23,23,18,F,NA,variable,homogeneous,3,absent,0.805444002151489,1,vertical,vertical,1,1.04705327033997,red,1,NaN,688.215357568785,829.192481806288,NaN,NaN,688.215357568785,829.192481806288,1054.37883281626,582.212099195248,657.405809614959,388.595418998464,0,0,0,0,0,0,4,0,0,NaN,NaN,NaN,vertical,horizontal,vertical,none,none,none
1c,9,100149,1,24,24,18,F,NA,variable,homogeneous,5,present,1.17098689079285,1,horizontal,horizontal,1,0.870584874153137,red,2,4,977.137884467044,783.431649086356,764.510859255183,347.4816424709,680.284751489598,825.151636179026,977.137884467044,783.431649086356,1029.19248180629,488.215357568785,764.510859255183,347.4816424709,548.874022981887,555.719714694933,0,0,0,4,0,0,0,NaN,horizontal,horizontal,vertical,horizontal,horizontal,none
1c,9,100149,1,25,25,18,F,NA,variable,homogeneous,6,absent,0.887907028198242,1,horizontal,horizontal,1,1.05881783008575,red,1,NaN,822.224714400653,854.029648013395,NaN,NaN,822.224714400653,854.029648013395,1031.10848569435,707.767656743878,1008.88377129369,453.738008730483,777.775285599347,345.970351986605,568.891514305654,492.232343256122,591.116228706307,746.261991269517,4,0,0,0,0,0,horizontal,horizontal,horizontal,horizontal,vertical,horizontal
1c,9,100149,1,26,26,18,F,NA,variable,homogeneous,4,present,0.84083080291748,1,horizontal,horizontal,1,0.752939276695251,red,1,2,653.738008730483,808.883771293693,1008.88377129369,746.261991269517,653.738008730483,808.883771293693,1008.88377129369,746.261991269517,946.261991269517,391.116228706307,591.116228706307,453.738008730483,0,0,0,0,4,0,0,0,NaN,NaN,horizontal,horizontal,horizontal,vertical,none,none
1c,9,100149,1,27,27,18,F,NA,variable,homogeneous,6,absent,0.671501874923706,1,horizontal,horizontal,1,1.08234694957733,green,3,NaN,977.137884467044,416.568350913644,NaN,NaN,870.287525733335,845.121732464271,1047.42541020038,661.690083377915,977.137884467044,416.568350913644,729.712474266665,354.878267535729,552.574589799621,538.309916622085,622.862115532956,783.431649086356,0,0,4,0,0,0,horizontal,vertical,horizontal,vertical,horizontal,horizontal
1c,9,100149,1,28,28,18,F,NA,variable,homogeneous,4,present,1.37832689285278,1,vertical,vertical,1,0.658822798728943,red,3,2,861.690083377915,352.574589799621,1047.42541020038,661.690083377915,738.309916622085,847.425410200379,1047.42541020038,661.690083377915,861.690083377915,352.574589799621,552.574589799621,538.309916622085,0,0,0,0,0,0,4,0,NaN,NaN,vertical,vertical,vertical,vertical,none,none
1c,9,100149,1,29,29,18,F,NA,variable,homogeneous,4,present,0.670152187347412,1,horizontal,horizontal,1,0.999995031356812,green,3,1,680.284751489598,374.848363820974,919.715248510402,825.151636179026,919.715248510402,825.151636179026,1025.15163617903,480.284751489598,680.284751489598,374.848363820974,574.848363820974,719.715248510402,0,0,0,0,0,0,4,0,NaN,NaN,horizontal,vertical,horizontal,horizontal,none,none
1c,9,100149,1,30,30,18,F,NA,variable,homogeneous,5,present,0.690865039825439,1,vertical,vertical,1,0.752939276695251,green,3,4,870.287525733335,354.878267535729,588.595418998464,457.40580961496,887.215136548046,839.621618300407,1054.84466088987,591.100628340862,870.287525733335,354.878267535729,588.595418998464,457.40580961496,599.057257830286,756.993676208043,0,0,0,0,4,0,0,NaN,vertical,vertical,vertical,horizontal,horizontal,none
1c,9,100149,1,31,31,18,F,NA,variable,homogeneous,4,absent,0.899055957794189,1,vertical,vertical,1,0.905878553390503,green,1,NaN,870.287525733335,845.121732464271,NaN,NaN,870.287525733335,845.121732464271,1045.12173246427,529.712474266665,729.712474266665,354.878267535729,554.878267535729,670.287525733335,0,0,0,0,4,0,0,0,NaN,NaN,vertical,vertical,horizontal,horizontal,none,none
1c,9,100149,1,32,32,18,F,NA,variable,homogeneous,6,present,0.878605842590332,1,vertical,vertical,1,1.08234694957733,green,5,6,568.891514305654,492.232343256122,591.116228706307,746.261991269517,822.224714400653,854.029648013395,1031.10848569435,707.767656743878,1008.88377129369,453.738008730483,777.775285599347,345.970351986605,568.891514305654,492.232343256122,591.116228706307,746.261991269517,0,0,0,0,4,0,vertical,horizontal,vertical,vertical,vertical,horizontal
1c,9,100149,1,33,33,18,F,NA,variable,homogeneous,5,present,0.830229043960571,1,horizontal,horizontal,1,0.894113993644714,red,5,4,604.658667004661,763.910840470068,583.747735480111,464.870587620533,895.524681321058,836.431882914531,1054.37883281626,582.212099195248,861.690083377915,352.574589799621,583.747735480111,464.870587620533,604.658667004661,763.910840470068,0,0,0,0,0,0,4,NaN,vertical,vertical,vertical,horizontal,horizontal,none
1c,9,100149,1,34,34,18,F,NA,variable,homogeneous,6,absent,0.84626293182373,1,vertical,vertical,1,0.76470383644104,green,2,NaN,967.295052392579,792.450942956807,NaN,NaN,716.980120613425,841.107236777826,967.295052392579,792.450942956807,1050.31493177915,551.343706178981,883.019879386575,358.892763222174,632.704947607421,407.549057043193,549.685068220846,648.656293821019,0,4,0,0,0,0,vertical,vertical,vertical,horizontal,horizontal,vertical
1c,9,100149,1,35,35,18,F,NA,variable,homogeneous,3,absent,0.761098861694336,1,vertical,vertical,1,0.68235191822052,red,3,NaN,560.378381699593,687.215136548046,NaN,NaN,995.341332995339,763.910840470068,844.280285305067,348.874022981887,560.378381699593,687.215136548046,0,0,0,0,0,0,0,0,4,NaN,NaN,NaN,vertical,vertical,vertical,none,none,none
1c,9,100149,1,36,36,18,F,NA,variable,homogeneous,6,absent,0.700455904006958,1,horizontal,horizontal,1,0.799997515678406,green,3,NaN,1003.65205506206,446.537169096228,NaN,NaN,831.076682568313,853.099268668537,1034.72873763037,699.636437764765,1003.65205506206,446.537169096228,768.923317431687,346.900731331463,565.271262369628,500.363562235235,596.34794493794,753.462830903772,0,0,4,0,0,0,vertical,vertical,horizontal,horizontal,horizontal,horizontal
1c,9,100149,1,37,37,18,F,NA,variable,homogeneous,3,present,1.42972207069397,1,vertical,vertical,1,0.964701352119446,red,2,1,1046.31108570371,534.001143498857,734.001143498857,846.311085703712,734.001143498857,846.311085703712,1046.31108570371,534.001143498857,619.68777079743,419.68777079743,0,0,0,0,0,0,0,4,0,NaN,NaN,NaN,horizontal,vertical,vertical,none,none,none
1c,9,100149,1,38,38,18,F,NA,variable,homogeneous,3,absent,0.570884943008423,1,horizontal,horizontal,1,1.02352415084839,green,2,NaN,986.495193912888,426.090418184063,NaN,NaN,857.362518857686,848.464366520235,986.495193912888,426.090418184063,556.142287229426,525.445215295702,0,0,0,0,0,0,0,4,0,NaN,NaN,NaN,horizontal,horizontal,vertical,none,none,none
1c,9,100149,1,39,39,18,F,NA,variable,homogeneous,5,absent,0.640216112136841,1,vertical,vertical,1,0.68235191822052,red,2,NaN,998.172220171528,760.476699717708,NaN,NaN,708.616172865948,838.063008756786,998.172220171528,760.476699717708,1013.86099482608,461.117046071168,734.001143498857,353.688914296288,545.349468637584,586.654331158049,0,0,0,4,0,0,0,NaN,horizontal,vertical,vertical,vertical,horizontal,none
1c,9,100149,1,40,40,18,F,NA,variable,homogeneous,6,absent,0.747945785522461,1,horizontal,horizontal,1,0.941172232627869,red,2,NaN,1051.86052685176,639.890788585259,NaN,NaN,891.383827134052,838.063008756786,1051.86052685176,639.890788585259,960.476699717708,401.827779828472,708.616172865948,361.936991243214,548.13947314824,560.109211414741,639.523300282292,798.172220171528,0,4,0,0,0,0,horizontal,horizontal,horizontal,horizontal,vertical,vertical
1c,9,100149,1,41,41,18,F,NA,variable,homogeneous,6,absent,0.785555124282837,1,vertical,vertical,1,0.729410157203674,red,4,NaN,883.019879386575,358.892763222174,NaN,NaN,716.980120613425,841.107236777826,967.295052392579,792.450942956807,1050.31493177915,551.343706178981,883.019879386575,358.892763222174,632.704947607421,407.549057043193,549.685068220846,648.656293821019,0,0,0,4,0,0,horizontal,vertical,vertical,vertical,vertical,horizontal
1c,9,100149,1,42,42,18,F,NA,variable,homogeneous,6,present,0.725295782089233,1,horizontal,horizontal,1,0.999995031356812,red,3,2,935.129412379467,383.747735480111,1054.84466088987,608.899371659138,919.715248510402,825.151636179026,1054.84466088987,608.899371659138,935.129412379467,383.747735480111,680.284751489598,374.848363820974,545.155339110131,591.100628340862,664.870587620533,816.252264519889,0,0,4,0,0,0,horizontal,horizontal,horizontal,vertical,vertical,vertical
1c,9,100149,1,43,43,18,F,NA,variable,homogeneous,5,absent,0.967199087142944,1,vertical,vertical,1,0.741174716949463,red,2,NaN,986.495193912888,773.909581815937,NaN,NaN,692.232343256122,831.108485694346,986.495193912888,773.909581815937,1023.02802532055,476.373546837184,751.343706178981,349.685068220846,546.900731331463,568.923317431687,0,0,0,4,0,0,0,NaN,vertical,vertical,horizontal,horizontal,vertical,none
1c,9,100149,1,44,44,18,F,NA,variable,homogeneous,3,absent,0.939761877059937,0,horizontal,vertical,1,0.858820314407349,green,1,NaN,857.362518857686,848.464366520235,NaN,NaN,857.362518857686,848.464366520235,986.495193912888,426.090418184063,556.142287229426,525.445215295702,0,0,0,0,0,0,4,0,0,NaN,NaN,NaN,horizontal,vertical,horizontal,none,none,none
1c,9,100149,1,45,45,18,F,NA,variable,homogeneous,5,present,0.95102596282959,1,horizontal,horizontal,1,0.811762075424194,green,5,4,553.688914296288,665.998856501143,661.117046071168,386.139005173917,786.654331158049,854.650531362416,1038.06300875679,691.383827134052,960.476699717708,401.827779828472,661.117046071168,386.139005173917,553.688914296288,665.998856501143,0,0,0,0,0,0,4,NaN,horizontal,vertical,horizontal,horizontal,horizontal,none
1c,9,100149,1,46,46,18,F,NA,variable,homogeneous,6,present,1.22775387763977,1,horizontal,horizontal,1,0.882349433898926,green,4,6,764.510859255183,347.4816424709,599.057257830286,756.993676208043,835.489140744817,852.518357529101,1036.43188291453,695.524681321058,1000.94274216971,443.006323791957,764.510859255183,347.4816424709,563.568117085469,504.475318678942,599.057257830286,756.993676208043,0,0,0,4,0,0,horizontal,horizontal,vertical,horizontal,horizontal,vertical
1c,9,100149,1,47,47,18,F,NA,variable,homogeneous,5,absent,0.676512002944946,1,horizontal,horizontal,1,1.0117595911026,red,4,NaN,636.089159529932,404.658667004661,NaN,NaN,817.787900804752,854.378832816255,1047.42541020038,661.690083377915,935.129412379467,383.747735480111,636.089159529932,404.658667004661,563.568117085469,695.524681321058,0,0,0,0,0,4,0,NaN,horizontal,vertical,vertical,horizontal,horizontal,none
1c,9,100149,1,48,48,18,F,NA,variable,homogeneous,3,absent,0.768095970153809,1,horizontal,horizontal,1,0.68235191822052,red,3,NaN,664.870587620533,383.747735480111,NaN,NaN,680.284751489598,825.151636179026,1054.84466088987,591.100628340862,664.870587620533,383.747735480111,0,0,0,0,0,0,0,0,4,NaN,NaN,NaN,vertical,vertical,horizontal,none,none,none
1c,9,100149,1,49,49,18,F,NA,variable,homogeneous,5,present,1.32108211517334,1,vertical,vertical,1,1.07058238983154,red,5,4,546.39691668109,573.345241866748,746.982518841471,350.57236181288,696.282156015671,832.954091698863,989.501930496736,770.628304621509,1020.83647796503,472.5,746.982518841471,350.57236181288,546.39691668109,573.345241866748,0,0,0,0,0,0,4,NaN,vertical,horizontal,horizontal,horizontal,vertical,none
1c,9,100149,1,50,50,18,F,NA,variable,homogeneous,3,present,1.48183608055115,1,vertical,vertical,1,0.717645597457886,green,2,1,946.261991269517,391.116228706307,907.767656743878,831.108485694346,907.767656743878,831.108485694346,946.261991269517,391.116228706307,545.970351986605,577.775285599347,0,0,0,0,0,0,0,4,0,NaN,NaN,NaN,vertical,vertical,vertical,none,none,none
1c,9,100149,1,51,51,18,F,NA,variable,homogeneous,3,absent,0.80820107460022,1,horizontal,horizontal,1,0.811762075424194,red,1,NaN,680.284751489598,825.151636179026,NaN,NaN,680.284751489598,825.151636179026,1054.84466088987,591.100628340862,664.870587620533,383.747735480111,0,0,0,0,0,0,4,0,0,NaN,NaN,NaN,horizontal,vertical,horizontal,none,none,none
1c,9,100149,1,52,52,18,F,NA,variable,homogeneous,5,absent,0.684953927993774,1,horizontal,horizontal,1,1.02352415084839,green,5,NaN,586.139005173917,738.882953928832,NaN,NaN,865.998856501143,846.311085703712,1054.65053136242,613.345668841951,891.383827134052,361.936991243214,601.827779828472,439.523300282291,586.139005173917,738.882953928832,0,0,0,0,0,0,4,NaN,horizontal,vertical,vertical,horizontal,horizontal,none
1c,9,100149,1,53,53,18,F,NA,variable,homogeneous,5,present,0.923859119415283,1,vertical,vertical,1,0.858820314407349,red,2,3,1054.65053136242,586.654331158049,865.998856501143,353.688914296288,891.383827134052,838.063008756786,1054.65053136242,586.654331158049,865.998856501143,353.688914296288,586.139005173917,461.117046071168,601.827779828472,760.476699717708,0,0,0,4,0,0,0,NaN,vertical,vertical,horizontal,horizontal,vertical,none
1c,9,100149,1,54,54,18,F,NA,variable,homogeneous,5,absent,0.72438907623291,1,horizontal,horizontal,1,1.09411150932312,red,4,NaN,712.784863451954,360.378381699593,NaN,NaN,729.712474266665,845.121732464271,1011.40458100154,742.594190385041,1000.94274216971,443.006323791957,712.784863451954,360.378381699593,545.155339110131,608.899371659138,0,0,0,0,0,4,0,NaN,vertical,vertical,horizontal,horizontal,horizontal,none
1c,9,100149,1,55,55,18,F,NA,variable,homogeneous,4,present,1.01790714263916,1,vertical,vertical,1,0.92940767288208,red,3,2,848.656293821019,349.685068220846,1050.31493177915,648.656293821019,751.343706178981,850.314931779154,1050.31493177915,648.656293821019,848.656293821019,349.685068220846,549.685068220846,551.343706178981,0,0,0,0,0,0,4,0,NaN,NaN,vertical,vertical,vertical,vertical,none,none
1c,9,100149,1,56,56,18,F,NA,variable,homogeneous,4,absent,0.761909961700439,1,horizontal,horizontal,1,0.799997515678406,green,2,NaN,1054.96116226488,595.549636358493,NaN,NaN,804.450363641507,854.96116226488,1054.96116226488,595.549636358493,795.549636358493,345.03883773512,545.03883773512,604.450363641507,0,0,0,0,0,4,0,0,NaN,NaN,vertical,horizontal,vertical,vertical,none,none
1c,9,100149,1,57,57,18,F,NA,variable,homogeneous,5,absent,0.894470930099487,1,horizontal,horizontal,1,0.84705575466156,green,3,NaN,1020.83647796503,472.5,NaN,NaN,696.282156015671,832.954091698863,989.501930496736,770.628304621509,1020.83647796503,472.5,746.982518841471,350.57236181288,546.39691668109,573.345241866748,0,0,0,0,4,0,0,NaN,vertical,vertical,horizontal,horizontal,vertical,none
1c,9,100149,1,58,58,18,F,NA,variable,homogeneous,3,present,0.70392918586731,1,vertical,vertical,1,0.964701352119446,red,1,2,1000.94274216971,756.993676208043,835.489140744817,347.4816424709,1000.94274216971,756.993676208043,835.489140744817,347.4816424709,563.568117085469,695.524681321058,0,0,0,0,0,0,4,0,0,NaN,NaN,NaN,vertical,vertical,horizontal,none,none,none
1c,9,100149,1,59,59,18,F,NA,variable,homogeneous,3,present,0.862576007843018,1,horizontal,horizontal,1,0.623529119491577,red,2,1,1051.86052685176,560.109211414741,708.616172865948,838.063008756786,708.616172865948,838.063008756786,1051.86052685176,560.109211414741,639.523300282292,401.827779828472,0,0,0,0,0,0,0,4,0,NaN,NaN,NaN,horizontal,horizontal,vertical,none,none,none
1c,9,100149,1,60,60,18,F,NA,variable,homogeneous,4,absent,0.872969150543213,1,vertical,vertical,1,0.84705575466156,red,4,NaN,613.504806087112,426.090418184063,NaN,NaN,626.090418184063,786.495193912888,986.495193912888,773.909581815937,973.909581815937,413.504806087112,613.504806087112,426.090418184063,0,0,0,0,0,0,0,4,NaN,NaN,horizontal,horizontal,horizontal,vertical,none,none
1c,9,100149,1,61,61,18,F,NA,variable,homogeneous,4,absent,1.41888785362244,1,horizontal,horizontal,1,0.811762075424194,green,3,NaN,692.232343256122,368.891514305654,NaN,NaN,907.767656743878,831.108485694346,1031.10848569435,492.232343256122,692.232343256122,368.891514305654,568.891514305654,707.767656743878,0,0,0,0,0,0,4,0,NaN,NaN,horizontal,vertical,horizontal,vertical,none,none
1c,9,100149,1,62,62,18,F,NA,variable,homogeneous,5,absent,0.815599203109741,1,vertical,vertical,1,0.811762075424194,green,4,NaN,643.006323791957,399.057257830286,NaN,NaN,808.899371659138,854.844660889869,1045.12173246427,670.287525733335,942.594190385041,388.595418998464,643.006323791957,399.057257830286,560.378381699593,687.215136548046,0,0,0,0,0,4,0,NaN,horizontal,vertical,vertical,vertical,vertical,none
1c,9,100149,1,63,63,18,F,NA,variable,homogeneous,6,present,1.3605260848999,1,horizontal,horizontal,1,0.823526635169983,red,3,2,960.476699717708,401.827779828472,1051.86052685176,639.890788585259,891.383827134052,838.063008756786,1051.86052685176,639.890788585259,960.476699717708,401.827779828472,708.616172865948,361.936991243214,548.13947314824,560.109211414741,639.523300282292,798.172220171528,0,0,4,0,0,0,horizontal,vertical,horizontal,vertical,horizontal,horizontal
1c,9,100149,1,64,64,18,F,NA,variable,homogeneous,6,present,0.674935102462769,1,vertical,vertical,1,0.952936792373657,green,4,2,857.362518857686,351.535633479765,986.495193912888,773.909581815937,742.637481142314,848.464366520235,986.495193912888,773.909581815937,1043.85771277057,525.445215295702,857.362518857686,351.535633479765,613.504806087112,426.090418184063,556.142287229426,674.554784704298,0,0,0,4,0,0,horizontal,horizontal,horizontal,vertical,horizontal,vertical
1c,9,100149,2,1,65,18,F,NA,variable,homogeneous,3,absent,0.88496994972229,1,horizontal,horizontal,1,0.92940767288208,red,1,NaN,1011.40458100154,742.594190385041,NaN,NaN,1011.40458100154,742.594190385041,817.787900804752,345.621167183745,570.807518193712,711.784642431215,0,0,0,0,0,0,4,0,0,NaN,NaN,NaN,horizontal,horizontal,vertical,none,none,none
1c,9,100149,2,2,66,18,F,NA,variable,homogeneous,5,absent,0.716580867767334,1,horizontal,horizontal,1,0.68235191822052,green,4,NaN,560.378381699593,512.784863451954,NaN,NaN,942.594190385041,811.404581001536,1045.12173246427,529.712474266665,808.899371659138,345.155339110131,560.378381699593,512.784863451954,643.006323791957,800.942742169714,0,0,0,0,0,4,0,NaN,vertical,horizontal,horizontal,horizontal,vertical,none
