experiment,subject,uniqueID,block,trial,trial_cumulative,age,gender,color_cond_blocking,color_history,shape_type,set_size,distractor,rt,acc,target_orient,response_key,response_made,iti,target_color,target_item,distractor_item,target_X,target_Y,distractor_X,distractor_Y,item1_X,item1_Y,item2_X,item2_Y,item3_X,item3_Y,item4_X,item4_Y,item5_X,item5_Y,item6_X,item6_Y,item1_shape,item2_shape,item3_shape,item4_shape,item5_shape,item6_shape,item1_line,item2_line,item3_line,item4_line,item5_line,item6_line
1c,18,100157,1,1,1,19,F,NA,variable,homogeneous,4,present,0.790715932846069,1,horizontal,horizontal,1,1.01175265745683,red,2,1,1050.31493177915,648.656293821019,751.343706178981,850.314931779154,751.343706178981,850.314931779154,1050.31493177915,648.656293821019,848.656293821019,349.685068220846,549.685068220846,551.343706178981,0,0,0,0,0,4,0,0,NaN,NaN,horizontal,horizontal,vertical,horizontal,none,none
1c,18,100157,1,2,2,19,F,NA,variable,homogeneous,6,present,0.899689197540283,1,horizontal,horizontal,1,1.05881010402333,green,6,3,650.114760665419,806.299333565612,949.885239334581,393.700666434388,903.717843984329,832.954091698863,1053.60308331891,626.654758133252,949.885239334581,393.700666434388,696.282156015671,367.045908301137,546.39691668109,573.345241866748,650.114760665419,806.299333565612,0,0,0,0,0,4,horizontal,horizontal,vertical,vertical,horizontal,horizontal
1c,18,100157,1,3,3,19,F,NA,variable,homogeneous,6,present,0.632498025894165,1,vertical,vertical,1,0.705879254774614,green,3,5,1051.12597701811,555.719714694933,636.089159529932,404.658667004661,712.784863451954,839.621618300407,963.910840470068,795.341332995339,1051.12597701811,555.719714694933,887.215136548046,360.378381699593,636.089159529932,404.658667004661,548.874022981887,644.280285305067,0,0,4,0,0,0,vertical,horizontal,vertical,vertical,vertical,vertical
1c,18,100157,1,4,4,19,F,NA,variable,homogeneous,3,absent,0.641419887542725,0,vertical,horizontal,1,1.03528138074008,red,2,NaN,1032.95409169886,703.717843984329,NaN,NaN,593.700666434388,749.885239334581,1032.95409169886,703.717843984329,773.345241866748,346.39691668109,0,0,0,0,0,0,0,4,0,NaN,NaN,NaN,vertical,vertical,vertical,none,none,none
1c,18,100157,1,5,5,19,F,NA,variable,homogeneous,3,absent,0.683372974395752,1,horizontal,horizontal,1,0.847051594474099,red,1,NaN,721.200666434388,842.519411655264,NaN,NaN,721.200666434388,842.519411655264,1049.42763818712,546.982518841471,629.371695378491,410.498069503264,0,0,0,0,0,0,4,0,0,NaN,NaN,NaN,horizontal,vertical,vertical,none,none,none
1c,18,100157,1,6,6,19,F,NA,variable,homogeneous,6,present,0.674999952316284,1,vertical,vertical,1,0.88234467939897,red,6,4,599.057257830286,756.993676208043,764.510859255183,347.4816424709,835.489140744817,852.518357529101,1036.43188291453,695.524681321058,1000.94274216971,443.006323791957,764.510859255183,347.4816424709,563.568117085469,504.475318678942,599.057257830286,756.993676208043,0,0,0,0,0,4,horizontal,horizontal,horizontal,vertical,vertical,vertical
1c,18,100157,1,7,7,19,F,NA,variable,homogeneous,5,absent,1.0767879486084,1,horizontal,horizontal,1,0.611764361641624,green,4,NaN,721.200666434388,357.480588344736,NaN,NaN,721.200666434388,842.519411655264,1006.29933356561,749.885239334581,1006.29933356561,450.114760665419,721.200666434388,357.480588344736,545,600,0,0,0,0,0,4,0,NaN,vertical,horizontal,horizontal,horizontal,vertical,none
1c,18,100157,1,8,8,19,F,NA,variable,homogeneous,3,absent,0.647596120834351,1,horizontal,horizontal,1,1.05881010402333,red,1,NaN,604.658667004661,763.910840470068,NaN,NaN,604.658667004661,763.910840470068,1039.62161830041,687.215136548046,755.719714694933,348.874022981887,0,0,0,0,0,0,4,0,0,NaN,NaN,NaN,horizontal,horizontal,vertical,none,none,none
1c,18,100157,1,9,9,19,F,NA,variable,homogeneous,4,absent,0.717817068099976,1,vertical,vertical,1,0.647057446566495,green,2,NaN,1049.42763818712,546.982518841471,NaN,NaN,853.017481158529,849.42763818712,1049.42763818712,546.982518841471,746.982518841471,350.57236181288,550.57236181288,653.017481158529,0,0,0,0,0,4,0,0,NaN,NaN,horizontal,vertical,horizontal,vertical,none,none
1c,18,100157,1,10,10,19,F,NA,variable,homogeneous,5,present,0.658831119537354,1,vertical,vertical,1,0.705879254774614,green,5,1,565.271262369628,699.636437764765,822.224714400653,854.029648013395,822.224714400653,854.029648013395,1048.46436652023,657.362518857686,931.334709102064,381.422338320961,632.704947607421,407.549057043193,565.271262369628,699.636437764765,0,0,0,0,0,0,4,NaN,horizontal,horizontal,vertical,vertical,vertical,none
