experiment,subject,uniqueID,block,trial,trial_cumulative,age,gender,color_cond_blocking,color_history,shape_type,set_size,distractor,rt,acc,target_orient,response_key,response_made,iti,target_color,target_item,distractor_item,target_X,target_Y,distractor_X,distractor_Y,item1_X,item1_Y,item2_X,item2_Y,item3_X,item3_Y,item4_X,item4_Y,item5_X,item5_Y,item6_X,item6_Y,item1_shape,item2_shape,item3_shape,item4_shape,item5_shape,item6_shape,item1_line,item2_line,item3_line,item4_line,item5_line,item6_line
1c,14,100151,1,37,37,20,F,NA,variable,homogeneous,6,present,0.655932188034058,1,vertical,vertical,1,0.611764521598816,red,1,4,800,855,800,345,800,855,1020.83647796503,727.5,1020.83647796503,472.5,800,345,579.163522034968,472.5,579.163522034968,727.5,4,0,0,0,0,0,vertical,vertical,horizontal,horizontal,horizontal,horizontal
1c,14,100151,1,38,38,20,F,NA,variable,homogeneous,5,absent,0.595466136932373,1,horizontal,horizontal,1,0.729409737586975,green,5,NaN,548.874022981887,555.719714694933,NaN,NaN,680.284751489598,825.151636179026,977.137884467044,783.431649086356,1029.19248180629,488.215357568785,764.510859255183,347.4816424709,548.874022981887,555.719714694933,0,0,0,0,0,0,4,NaN,vertical,vertical,vertical,vertical,horizontal,none
1c,14,100151,1,39,39,20,F,NA,variable,homogeneous,6,present,0.984347105026245,1,vertical,vertical,1,0.835290431976318,green,1,6,700.363562235235,834.728737630372,546.900731331463,631.076682568313,700.363562235235,834.728737630372,953.462830903772,803.65205506206,1053.09926866854,568.923317431687,899.636437764765,365.271262369628,646.537169096228,396.34794493794,546.900731331463,631.076682568313,4,0,0,0,0,0,vertical,horizontal,horizontal,vertical,horizontal,vertical
1c,14,100151,1,40,40,20,F,NA,variable,homogeneous,3,present,0.56604790687561,1,horizontal,horizontal,1,0.694116172790527,green,3,1,616.568350913644,422.862115532956,738.309916622085,847.425410200379,738.309916622085,847.425410200379,1045.12173246427,529.712474266665,616.568350913644,422.862115532956,0,0,0,0,0,0,0,0,4,NaN,NaN,NaN,horizontal,horizontal,horizontal,none,none,none
1c,14,100151,1,41,41,20,F,NA,variable,homogeneous,5,present,0.65419602394104,1,horizontal,horizontal,1,0.823525910377502,green,3,1,942.594190385041,388.595418998464,808.899371659138,854.844660889869,808.899371659138,854.844660889869,1045.12173246427,670.287525733335,942.594190385041,388.595418998464,643.006323791957,399.057257830286,560.378381699593,687.215136548046,0,0,0,0,4,0,0,NaN,vertical,vertical,horizontal,horizontal,horizontal,none
1c,14,100151,1,42,42,20,F,NA,variable,homogeneous,3,absent,0.665654897689819,1,vertical,vertical,1,0.929406604766846,green,1,NaN,899.636437764765,834.728737630372,NaN,NaN,899.636437764765,834.728737630372,953.462830903772,396.34794493794,546.900731331463,568.923317431687,0,0,0,0,0,0,4,0,0,NaN,NaN,NaN,vertical,vertical,horizontal,none,none,none
1c,14,100151,1,43,43,20,F,NA,variable,homogeneous,3,present,0.674192190170288,1,vertical,vertical,1,0.952935647964477,green,2,3,813.345668841951,345.349468637584,572.793336331966,715.767577433584,1013.86099482608,738.882953928832,813.345668841951,345.349468637584,572.793336331966,715.767577433584,0,0,0,0,0,0,0,4,0,NaN,NaN,NaN,horizontal,vertical,vertical,none,none,none
1c,14,100151,1,44,44,20,F,NA,variable,homogeneous,4,present,0.909134864807129,1,vertical,vertical,1,0.85881947517395,green,3,4,653.738008730483,391.116228706307,591.116228706307,746.261991269517,946.261991269517,808.883771293693,1008.88377129369,453.738008730483,653.738008730483,391.116228706307,591.116228706307,746.261991269517,0,0,0,0,0,0,4,0,NaN,NaN,vertical,horizontal,vertical,vertical,none,none
1c,14,100151,1,45,45,20,F,NA,variable,homogeneous,6,absent,0.595477104187012,1,horizontal,horizontal,1,1.01175825595856,red,2,NaN,1006.29933356561,749.885239334581,NaN,NaN,773.345241866748,853.60308331891,1006.29933356561,749.885239334581,1032.95409169886,496.282156015671,826.654758133252,346.39691668109,593.700666434388,450.114760665419,567.045908301137,703.717843984329,0,4,0,0,0,0,vertical,horizontal,horizontal,horizontal,horizontal,horizontal
1c,14,100151,1,46,46,20,F,NA,variable,homogeneous,5,absent,0.779339075088501,1,vertical,vertical,1,0.976464691162109,red,1,NaN,734.001143498857,846.311085703712,NaN,NaN,734.001143498857,846.311085703712,1013.86099482608,738.882953928832,998.172220171528,439.523300282291,708.616172865948,361.936991243214,545.349468637584,613.345668841951,0,0,4,0,0,0,0,NaN,vertical,horizontal,horizontal,horizontal,vertical,none
1c,14,100151,1,47,47,20,F,NA,variable,homogeneous,6,present,0.68802809715271,0,horizontal,vertical,1,1.04705182075501,red,6,3,672.5,820.836477965032,927.5,379.163522034968,927.5,820.836477965032,1055,600,927.5,379.163522034968,672.5,379.163522034968,545,600,672.5,820.836477965032,0,0,0,0,0,4,horizontal,horizontal,vertical,vertical,horizontal,horizontal
1c,14,100151,1,48,48,20,F,NA,variable,homogeneous,6,absent,0.537553071975708,1,horizontal,horizontal,1,0.976464691162109,red,3,NaN,942.594190385041,388.595418998464,NaN,NaN,911.784642431215,829.192481806288,1054.37883281626,617.787900804752,942.594190385041,388.595418998464,688.215357568785,370.807518193712,545.621167183745,582.212099195248,657.405809614959,811.404581001536,0,0,4,0,0,0,horizontal,horizontal,horizontal,horizontal,vertical,horizontal
1c,14,100151,1,49,49,20,F,NA,variable,homogeneous,3,present,0.486160039901733,1,horizontal,horizontal,1,0.694116172790527,green,1,3,768.923317431687,853.099268668537,596.34794493794,446.537169096228,768.923317431687,853.099268668537,1034.72873763037,500.363562235235,596.34794493794,446.537169096228,0,0,0,0,0,0,4,0,0,NaN,NaN,NaN,horizontal,horizontal,vertical,none,none,none
1c,14,100151,1,50,50,20,F,NA,variable,homogeneous,4,absent,0.670789957046509,1,horizontal,horizontal,1,0.729409737586975,red,4,NaN,583.747735480111,464.870587620533,NaN,NaN,664.870587620533,816.252264519889,1016.25226451989,735.129412379467,935.129412379467,383.747735480111,583.747735480111,464.870587620533,0,0,0,0,0,0,0,4,NaN,NaN,vertical,vertical,vertical,horizontal,none,none
1c,14,100151,1,51,51,20,F,NA,variable,homogeneous,3,absent,1.36896586418152,1,vertical,vertical,1,1.03528729915619,red,2,NaN,1036.43188291453,695.524681321058,NaN,NaN,599.057257830286,756.993676208043,1036.43188291453,695.524681321058,764.510859255183,347.4816424709,0,0,0,0,0,0,0,4,0,NaN,NaN,NaN,vertical,vertical,horizontal,none,none,none
1c,14,100151,1,52,52,20,F,NA,variable,homogeneous,6,absent,0.673408031463623,1,vertical,vertical,1,0.823525910377502,green,6,NaN,613.504806087112,773.909581815937,NaN,NaN,857.362518857686,848.464366520235,1043.85771277057,674.554784704298,986.495193912888,426.090418184063,742.637481142314,351.535633479765,556.142287229426,525.445215295702,613.504806087112,773.909581815937,0,0,0,0,0,4,horizontal,horizontal,horizontal,vertical,vertical,vertical
1c,14,100151,1,53,53,20,F,NA,variable,homogeneous,5,present,0.696215152740479,1,vertical,vertical,1,0.670587129592895,red,1,4,786.654331158049,854.650531362416,661.117046071168,386.139005173917,786.654331158049,854.650531362416,1038.06300875679,691.383827134052,960.476699717708,401.827779828472,661.117046071168,386.139005173917,553.688914296288,665.998856501143,0,0,4,0,0,0,0,NaN,vertical,horizontal,horizontal,vertical,vertical,none
1c,14,100151,1,54,54,20,F,NA,variable,homogeneous,3,absent,0.591269016265869,1,vertical,vertical,1,1.04705182075501,green,1,NaN,891.383827134052,838.063008756786,NaN,NaN,891.383827134052,838.063008756786,960.476699717708,401.827779828472,548.13947314824,560.109211414741,0,0,0,0,0,0,4,0,0,NaN,NaN,NaN,vertical,horizontal,horizontal,none,none,none
1c,14,100151,1,55,55,20,F,NA,variable,homogeneous,3,present,0.595495939254761,1,vertical,vertical,1,0.611764521598816,red,1,3,907.767656743878,831.108485694346,545.970351986605,577.775285599347,907.767656743878,831.108485694346,946.261991269517,391.116228706307,545.970351986605,577.775285599347,0,0,0,0,0,0,4,0,0,NaN,NaN,NaN,vertical,horizontal,horizontal,none,none,none
1c,14,100151,1,56,56,20,F,NA,variable,homogeneous,3,present,0.584774017333984,1,horizontal,horizontal,1,1.05881634235382,red,1,2,963.910840470068,795.341332995339,887.215136548046,360.378381699593,963.910840470068,795.341332995339,887.215136548046,360.378381699593,548.874022981887,644.280285305067,0,0,0,0,0,0,4,0,0,NaN,NaN,NaN,horizontal,horizontal,vertical,none,none,none
1c,14,100151,1,57,57,20,F,NA,variable,homogeneous,4,absent,0.57537317276001,1,vertical,vertical,1,0.941171126365662,green,3,NaN,777.775285599347,345.970351986605,NaN,NaN,822.224714400653,854.029648013395,1054.0296480134,577.775285599347,777.775285599347,345.970351986605,545.970351986605,622.224714400653,0,0,0,0,0,0,4,0,NaN,NaN,horizontal,vertical,vertical,horizontal,none,none
1c,14,100151,1,58,58,20,F,NA,variable,homogeneous,4,present,0.696071863174438,1,horizontal,horizontal,1,0.635293564796448,red,1,3,725.445215295702,843.857712770574,874.554784704298,356.142287229426,725.445215295702,843.857712770574,1043.85771277057,674.554784704298,874.554784704298,356.142287229426,556.142287229426,525.445215295702,0,0,0,0,4,0,0,0,NaN,NaN,horizontal,vertical,vertical,vertical,none,none
1c,14,100151,1,59,59,20,F,NA,variable,homogeneous,3,present,0.559885025024414,1,vertical,vertical,1,0.694116172790527,green,1,3,721.200666434388,842.519411655264,629.371695378491,410.498069503264,721.200666434388,842.519411655264,1049.42763818712,546.982518841471,629.371695378491,410.498069503264,0,0,0,0,0,0,4,0,0,NaN,NaN,NaN,vertical,horizontal,vertical,none,none,none
1c,14,100151,1,60,60,20,F,NA,variable,homogeneous,4,present,0.696444034576416,1,vertical,vertical,1,0.65882260799408,green,4,2,599.057257830286,756.993676208043,1000.94274216971,443.006323791957,956.993676208043,800.942742169714,1000.94274216971,443.006323791957,643.006323791957,399.057257830286,599.057257830286,756.993676208043,0,0,0,0,0,0,0,4,NaN,NaN,horizontal,horizontal,horizontal,vertical,none,none
1c,14,100151,1,61,61,20,F,NA,variable,homogeneous,4,absent,0.543689012527466,1,vertical,vertical,1,0.870583996772766,red,2,NaN,1031.10848569435,492.232343256122,NaN,NaN,907.767656743878,831.108485694346,1031.10848569435,492.232343256122,692.232343256122,368.891514305654,568.891514305654,707.767656743878,0,0,0,0,0,4,0,0,NaN,NaN,vertical,vertical,vertical,vertical,none,none
1c,14,100151,1,62,62,20,F,NA,variable,homogeneous,4,present,0.71184515953064,1,horizontal,horizontal,1,0.847054953575134,green,1,2,927.5,820.836477965032,1020.83647796503,472.5,927.5,820.836477965032,1020.83647796503,472.5,672.5,379.163522034968,579.163522034968,727.5,0,0,0,0,4,0,0,0,NaN,NaN,horizontal,vertical,vertical,horizontal,none,none
1c,14,100151,1,63,63,20,F,NA,variable,homogeneous,4,present,0.588715791702271,1,vertical,vertical,1,0.717645215988159,red,2,4,1049.42763818712,653.017481158529,550.57236181288,546.982518841471,746.982518841471,849.42763818712,1049.42763818712,653.017481158529,853.017481158529,350.57236181288,550.57236181288,546.982518841471,0,0,0,0,0,4,0,0,NaN,NaN,vertical,vertical,vertical,vertical,none,none
1c,14,100151,1,64,64,20,F,NA,variable,homogeneous,5,present,0.758230924606323,1,horizontal,horizontal,1,0.670587129592895,red,1,4,919.715248510402,825.151636179026,570.807518193712,488.215357568785,919.715248510402,825.151636179026,1051.12597701811,555.719714694933,835.489140744817,347.4816424709,570.807518193712,488.215357568785,622.862115532956,783.431649086356,0,0,4,0,0,0,0,NaN,horizontal,vertical,vertical,vertical,vertical,none
1c,14,100151,2,1,65,20,F,NA,variable,homogeneous,4,present,0.578253030776978,1,vertical,vertical,1,1.01175825595856,red,2,3,1052.5183575291,635.489140744817,835.489140744817,347.4816424709,764.510859255183,852.518357529101,1052.5183575291,635.489140744817,835.489140744817,347.4816424709,547.481642470899,564.510859255183,0,0,0,0,0,4,0,0,NaN,NaN,horizontal,vertical,vertical,vertical,none,none
1c,14,100151,2,2,66,20,F,NA,variable,homogeneous,5,present,0.701423168182373,1,vertical,vertical,1,0.952935647964477,green,1,5,895.524681321058,836.431882914531,604.658667004661,763.910840470068,895.524681321058,836.431882914531,1054.37883281626,582.212099195248,861.690083377915,352.574589799621,583.747735480111,464.870587620533,604.658667004661,763.910840470068,0,0,4,0,0,0,0,NaN,vertical,vertical,vertical,horizontal,vertical,none
1c,14,100151,2,3,67,20,F,NA,variable,homogeneous,3,present,0.60369086265564,1,vertical,vertical,1,1.02352277755737,green,1,3,586.139005173917,738.882953928832,786.654331158049,345.349468637584,586.139005173917,738.882953928832,1027.20666366803,715.767577433584,786.654331158049,345.349468637584,0,0,0,0,0,0,4,0,0,NaN,NaN,NaN,vertical,horizontal,vertical,none,none,none
